entrezgene	hgnc_symbol	logFC_BC	PValue_BC	logFC_LC	PValue_LC	logFC_MUO	PValue_MUO	logFC_RA	PValue_RA	logFC_DCM	PValue_DCM	logFC_ICM	PValue_ICM
4494	MT1F	1.864369191	0.026261191	1.08190877	0.220516205	0.148978101	0.154284205	-1.66119003096791	0.00225151776300285	1.20924974356804	0.0449705554096428	0.759072378	0.184615761
9747	TCAF1	-0.549863778	0.067499342	-0.553293349	0.185463952	-0.357997348	0.000202685	NA	NA	-0.0549110638675279	0.837742034230944	-0.419930624	0.140043881
7620	ZNF69	0.008270532	0.982500881	-0.058786298	0.896669161	-0.160583497	0.02895911	NA	NA	-0.157374093524315	0.660057287259762	0.094053048	0.794965809
7296	TXNRD1	-0.4622585	0.245538913	1.77115689	0.004970472	0.259329661	0.000940758	0.0126763494048596	0.95007550502579	-0.540186997386691	0.159509789497706	-0.839015006	0.036637916
441478	NRARP	0.264642983	0.692942457	1.091528115	0.119099054	0.060328892	0.504531167	NA	NA	0.120006022621654	0.667036595743041	0.178284293	0.563815087
147949	ZNF583	-0.164420729	0.716944267	-0.648744876	0.123439719	0.040352958	0.442846485	NA	NA	-0.0681171648680969	0.801606079293337	-0.092140304	0.708433064
374900	ZNF568	0.28253289	0.446660819	-0.130092451	0.764800951	-0.020481654	0.771823784	NA	NA	-0.437485450745729	0.197185571346291	-0.146137117	0.611356182
158586	ZXDB	1.101693891	0.113897899	0.051984413	0.882215417	-0.256365095	0.002485963	-0.100464254900854	0.320023470490225	0.00500109411827833	0.984386619958585	0.215222083	0.57281394
147657	ZNF480	0.973465715	0.012385752	0.573528518	0.121846678	-0.009748186	0.915250912	-0.123493060522354	0.11753356345449	-0.405358361888152	0.161349903989544	0.097198545	0.676349209
84914	ZNF587	1.457440513	0.003733542	1.008528166	0.030498973	NA	NA	0.0370355364542823	0.805404038234622	0.264019670329229	0.153505173857142	0.350110834	0.032390554
7169	TPM2	-1.174317452	0.054200477	-0.227615492	0.701593982	0.273141044	0.002360078	-0.139267750811804	0.680473247853055	0.0719151112565536	0.782374733961773	0.253133753	0.275615601
83699	SH3BGRL2	-1.992267125	0.005187896	-1.126307472	0.008124794	-0.046840122	0.519209183	NA	NA	0.206181279262998	0.327619916299572	0.32130204	0.220946296
388558	ZNF808	0.146894695	0.689243074	0.267435102	0.505730943	NA	NA	NA	NA	-0.140221448523643	0.692569486515292	-0.76217678	0.05854772
148741	ANKRD35	-0.055515332	0.95235238	0.354698656	0.625144276	0.042401995	0.114599869	NA	NA	0.333538009757652	0.435269333539888	0.227050055	0.581844243
51441	YTHDF2	0.421452197	0.136776004	-0.194652559	0.564507475	-0.035836356	0.319409742	NA	NA	-0.221479768965411	0.266935335863658	-0.345435803	0.063129246
55319	TMA16	0.629983895	0.18383419	0.889186889	0.040207027	0.144827706	0.033173345	0.0593747451563367	0.79116515743499	-0.363274542011176	0.209274438379096	0.031170253	0.914999237
3127	HLA-DRB5	-0.243800654	0.675739151	-1.419928291	0.048563438	NA	NA	NA	NA	0.322258795834972	0.561186905700634	0.029043932	0.947149329
51062	ATL1	-0.402817412	0.463421642	-0.646653635	0.25343708	0.089521133	0.039761088	NA	NA	0.733567655331876	0.144766956575958	0.491714743	0.348544859
1259	CNGA1	-3.310378341	0.00851908	3.918900727	0.006021263	-0.038800919	0.306355229	-0.0049421584007181	0.974083335788374	-0.460359607342498	0.398447434205586	0.879458558	0.075724871
7975	MAFK	0.388900641	0.422443445	-0.072727435	0.893314652	0.095450266	0.034585208	-0.0952781164329237	0.363218657111379	0.45362149912635	0.0928469684061438	0.686359168	0.004076578
339541	ARMH1	1.193626176	0.037084714	NA	NA	NA	NA	NA	NA	0.242305985298571	0.674518909332348	-0.500234933	0.37746818
7594	ZNF43	0.65147721	0.042868131	0.553136088	0.228983302	0.034092496	0.628971035	0.323798253782383	0.0208935262844446	-0.171320679116935	0.591366862608836	0.41918312	0.20773701
11321	GPN1	0.331399152	0.298500866	0.192305692	0.641651716	-0.053815572	0.328887572	0.0127706395725307	0.931390260701744	-0.330967405488124	0.134198717064937	-0.27001883	0.197061695
5350	PLN	-3.052697419	0.00047311	-1.612228634	0.040649872	-0.213047571	0.28346698	-1.57902534634618	0.000992551362306801	-0.50431048150078	0.125348519058722	-0.925277093	0.010078131
145741	C2CD4A	0.325078027	0.725207628	3.666807826	0.003115614	0.048522946	0.225672066	NA	NA	NA	NA	NA	NA
7576	ZNF28	0.850407181	0.092446415	0.441319329	0.212781355	-0.077758789	0.314773667	NA	NA	-0.15068420728135	0.726705418509005	-0.472673436	0.296285879
9358	ITGBL1	-1.133979287	0.142882726	-0.065254131	0.911118969	0.440804618	0.046251993	-1.33781704522028	0.0158596311937032	1.19745626440521	0.000669889163956918	0.090801465	0.818684964
118472	ZNF511	1.023107959	0.052957232	0.683438288	0.236949422	NA	NA	NA	NA	-0.144356532349007	0.489153816296503	0.107778451	0.611768262
284805	C20orf203	0.030206333	0.976399899	1.082680297	0.327173489	0.026157927	0.178675076	NA	NA	NA	NA	NA	NA
199692	ZNF627	0.670494565	0.102531464	0.290673359	0.440079127	-0.058279855	0.255061917	NA	NA	0.609203986534671	0.0103939148898542	-0.102507015	0.689167779
283518	KCNRG	0.172207359	0.778602056	0.564873906	0.595869222	NA	NA	NA	NA	-0.138203936147777	0.805501666442933	0.210850821	0.69922357
11169	WDHD1	1.119181765	0.032606867	1.5625418	0.00197435	-0.018903459	0.595336414	0.0406746860057363	0.419147684431945	-0.00335658687813848	0.990910519581031	0.157976252	0.609270017
285989	ZNF789	1.279749844	0.027697464	1.108763988	0.017964184	NA	NA	NA	NA	0.452169785663981	0.0475226094477793	0.562498445	0.02963874
1500	CTNND1	0.245473021	0.502150496	-0.593014642	0.090276671	NA	NA	0.00302320489904861	0.987930081606926	-0.157208840797061	0.279533877644514	-0.090645619	0.494188166
7919	DDX39B	0.292632724	0.533644777	1.053515633	0.026885177	NA	NA	NA	NA	0.0277250372157804	0.867290720881181	0.335953777	0.060495352
142680	SLC34A3	2.74729112	0.013006748	2.841919061	0.013301667	-0.00317383	0.921840481	NA	NA	NA	NA	NA	NA
117157	SH2D1B	-3.089104277	0.002106021	-2.127620548	0.002902269	0.087411063	0.044236408	NA	NA	-0.247959744197979	0.626394120147821	-0.285567715	0.626472042
23237	ARC	-1.462280024	0.206318392	-3.092448634	0.000455206	0.027029856	0.461138486	-1.53110936955866	0.00336006305869824	-0.651156411848452	0.371530971877583	0.056071367	0.943327143
131870	NUDT16	-0.542761742	0.088706094	-1.199665168	0.003693453	-0.097115654	0.376906906	NA	NA	-0.164946342986689	0.350791621771683	0.089797988	0.613068736
9874	TLK1	0.197492474	0.497577642	0.343906598	0.278804578	0.125348773	0.02657857	-0.0917923369409857	0.404048338941724	-0.201307327960738	0.212234595415134	-0.2439077	0.104364474
987	LRBA	1.312447185	0.039609302	0.282386085	0.482389797	0.170218331	0.032219698	-0.0596174290307694	0.678698247920247	-0.227173691814718	0.337023683961952	-0.030325694	0.891887753
339883	C3orf35	1.628844034	0.025882994	1.351383987	0.08574754	0.195591515	0.138844528	NA	NA	-0.208247038856479	0.651602596468528	-0.028393448	0.947818846
4326	MMP17	-0.406026247	0.566910745	2.389848572	0.003597557	0.028555735	0.498477807	0.0394211582632749	0.608436421972412	0.382162072056708	0.416203216617975	-0.099845809	0.837840817
11177	BAZ1A	0.248473366	0.418195609	0.55313672	0.216279688	0.010759627	0.914383104	0.532639319991828	0.01787408049622	-0.773485360029799	0.0281781492696884	-0.617557144	0.055472663
10920	COPS8	0.097865762	0.813897445	0.330592774	0.342885962	-0.00795201	0.844276838	-0.439337928676235	0.00123938609110515	-0.0638935073577585	0.7485271947165	-0.156849042	0.510071653
26112	CCDC69	-5.39068345	3.08e-07	-2.139910122	0.000168756	0.023472376	0.85721059	-0.851893553883712	0.00560072767124965	-0.411527526077664	0.108268825165208	-0.787698779	0.001137157
4194	MDM4	0.326979934	0.363405975	1.240369355	0.013720194	-0.102085658	0.102155427	-0.128548005644112	0.170882515955332	-0.103711678890414	0.539703022106707	-0.067850514	0.683231407
6262	RYR2	-1.952364334	0.017360431	-0.898001731	0.256227234	0.004002162	0.795295097	0.0891608334602636	0.144864353504527	-0.208630728724364	0.325435588261381	-0.078289397	0.693064302
147658	ZNF534	-0.20837508	0.833042561	0.490865517	0.558326798	0.042332241	0.560666334	NA	NA	-0.918576978653057	0.112196769379361	1.168698281	0.034848788
55958	KLHL9	-0.446433709	0.2259583	-0.268902898	0.343301068	-0.135672432	0.085203624	0.151403089971871	0.390161175513667	0.0650169104587067	0.74589458703215	-0.144172557	0.483884819
131177	FAM3D	3.195476621	0.148721945	1.56838372	0.220771295	-0.015712192	0.543799635	NA	NA	NA	NA	NA	NA
23054	NCOA6	0.290395178	0.299111426	-0.089975891	0.839400825	-0.059919084	0.319756399	0.141883454037877	0.409119581062307	-0.0989726372646361	0.520930656257533	-0.085930619	0.616805319
27347	STK39	0.227660796	0.725341876	0.682104969	0.065215424	-0.33959961	0.004090822	-0.419121840066862	0.0439318771850323	0.0128297562899988	0.951014716536196	-0.408082526	0.094235603
6898	TAT	-5.407934732	0.040836249	1.068060619	0.266949632	0.007795062	0.763297134	-0.00155881284080772	0.988398218104374	NA	NA	NA	NA
221477	C6orf89	-0.239957058	0.52874827	-0.587486475	0.124021299	0.033848352	0.52629659	NA	NA	-0.161622276689436	0.419746026358981	-0.387653984	0.056502577
801	CALM1	-0.672461598	0.051554749	-0.863416446	0.028313994	-0.038487028	0.277612851	0.745354409610469	3.40732187535217e-07	-0.125210074627646	0.334495785628324	0.133880366	0.358592827
338811	FAM19A2	0.001581214	0.998375764	0.352997983	0.615099729	-0.00917271	0.72043188	NA	NA	-0.0260103259361949	0.971041024466948	0.184739492	0.792513049
9652	TTC37	-0.681338269	0.119366936	-0.187518242	0.529963674	-0.165475029	0.004108562	0.291630936970971	0.0919824442965763	-0.0377026161931968	0.86826501707349	-0.419794776	0.081745655
286319	TUSC1	-0.044051965	0.942829842	-1.328451626	0.017283426	-0.068394252	0.156033736	NA	NA	-0.639138756684815	0.00619517453511419	-0.180436678	0.486016554
9060	PAPSS2	-1.866802712	0.036612798	-2.324200694	2.63e-05	-0.26032366	0.140300846	0.825209855524809	9.41782614587524e-05	-0.0122011116335704	0.96991566629377	-0.249452007	0.404443498
10479	SLC9A6	-0.935513408	0.094108728	-0.430275259	0.213572141	0.140032086	0.124174598	0.66103849228316	0.00283989801826511	-0.293942594598675	0.0729005551643869	-0.261428339	0.137472352
22909	FAN1	-0.731656196	0.069310915	0.414195678	0.301373292	-0.194981168	0.004146043	0.0756574931679741	0.534325330703858	0.0946271377661759	0.491986137218756	-0.022016726	0.885739351
24	ABCA4	0.027091409	0.975891588	1.440982022	0.074314263	0.001482283	0.943816032	-0.0912735338392059	0.436755355749989	-0.340749384859141	0.487955717210324	0.186610604	0.718757837
4541	MT-ND6	-1.286976304	0.018804844	-1.591970255	0.015235078	NA	NA	NA	NA	-0.344250478737071	0.455280700199945	0.65329792	0.152164496
55705	IPO9	0.283596982	0.264343012	0.31927768	0.424625352	0.009259906	0.82706605	-0.0208945659315485	0.817561188945007	0.00096481027477429	0.994297671405407	0.090610069	0.53629811
80184	CEP290	0.122172997	0.779390521	0.407738532	0.32398833	-0.145472934	0.03989994	-0.0205714829516559	0.846516465741481	-0.0340669068831441	0.881414148505364	0.290182888	0.08100044
4513	MT-CO2	0.148625675	0.718967707	-0.240320674	0.610331281	NA	NA	NA	NA	-0.429483858650983	0.550088515070428	-0.047310153	0.945280699
112770	GLMP	0.278956216	0.444746643	0.475209465	0.358255097	0.265154158	0.001792737	NA	NA	0.523979260762125	0.0830907874153152	-0.118479461	0.708183846
23116	TOGARAM1	-0.562334969	0.232350556	-0.075677421	0.855597059	NA	NA	0.22329217424877	0.346414838992586	-0.0600990736940217	0.788099879967765	-0.151275379	0.548563345
28514	DLL1	-1.385221944	0.012804535	0.361317658	0.597284117	-0.145185199	0.089689637	NA	NA	0.303008360013749	0.36942185401443	0.549145306	0.062757579
124930	ANKRD13B	1.039446649	0.133225941	2.517188196	0.002753421	0.099051338	0.052437306	NA	NA	0.0894880737199983	0.749124629852807	-0.03969481	0.896775948
10455	ECI2	-0.532202395	0.045739583	-0.172576752	0.667743085	-0.262346539	1.27e-05	-0.353972700179139	0.176871978802721	-0.236195314364946	0.298439197342925	-0.489363522	0.0404928
10497	UNC13B	-1.010159621	0.022502751	-1.376764901	0.010309094	0.164236887	0.004361295	-0.135017911552542	0.24020211752895	0.111878866662671	0.427651989021032	0.038575291	0.794557386
374877	TEX45	3.725804068	7.11e-05	2.57372306	0.034087548	NA	NA	NA	NA	NA	NA	NA	NA
4519	MT-CYB	-0.681558933	0.190559994	-0.640881777	0.207568333	NA	NA	NA	NA	-0.245508935438382	0.754954824890992	0.112678905	0.880640604
8861	LDB1	0.370350659	0.227171469	-0.418190361	0.25877516	-0.188337054	0.002489053	0.0529785685533763	0.672256851208917	0.161559287541058	0.449109803760083	-0.545428297	0.032653762
81706	PPP1R14C	-1.710496908	0.13742494	-1.376053314	0.055213786	0.017586842	0.369198714	NA	NA	-0.0283240093731908	0.899851780374505	-0.173501789	0.407107324
9646	CTR9	0.237660641	0.572288783	-0.242906242	0.449171247	-0.037981306	0.659520613	0.285446366661283	0.201833850618856	0.0273755920979266	0.852413759461677	-0.01999959	0.885900807
64093	SMOC1	-1.14509002	0.3569509	4.818548498	0.001008135	-0.128356934	0.467958019	NA	NA	-0.907223204120545	0.18531389076388	0.040380273	0.950214258
2153	F5	-1.668918569	0.016887034	0.668276556	0.457758692	0.191955564	0.161329255	-0.841080270945943	0.13124410350659	1.3405626121554	0.027201367775105	-0.174074652	0.73151418
51734	MSRB1	1.107037572	0.052577806	1.722101821	0.022501469	-0.29384068	0.000559946	0.27396061225301	0.0659809404973762	0.422036317014209	0.0356549931257622	0.320104218	0.132077114
22834	ZNF652	1.012502855	0.069122858	-0.456599797	0.181910425	0.040004184	0.60483519	0.924459861326201	0.00623195753866908	-0.0669320790919065	0.756344036519667	-0.259792182	0.280347286
57154	SMURF1	-0.422846289	0.203892701	-0.140760428	0.675423798	-0.287004746	5.71e-05	-0.106391110859417	0.152483506219759	-0.229802895750212	0.190034702583143	-0.416778692	0.047802944
6526	SLC5A3	-2.098228638	0.001182601	2.714820383	0.00332593	NA	NA	NA	NA	0.0308345730662986	0.8919857132194	-0.497205411	0.032955269
63906	GPATCH3	0.164902867	0.579649128	-0.431931853	0.357589447	-0.07082694	0.026688297	-0.0190126095084984	0.823371073085625	0.0811486013059845	0.693418427590815	-0.205226528	0.334116273
9578	CDC42BPB	-0.909147701	0.034879861	-0.851280954	0.050566309	0.050432478	0.365821251	-0.274120266427609	0.517677867223601	0.0310905690534492	0.800593095622514	0.124508754	0.364011284
5365	PLXNB3	1.712180827	0.021980706	2.565106938	0.000939874	NA	NA	NA	NA	0.850053860665577	0.00919164125940452	0.483527191	0.187852254
64064	OXCT2	1.780369448	0.155802373	0.996141978	0.37044215	0.028023856	0.072299395	NA	NA	0.160035558315047	0.769185799286421	0.626442815	0.289490065
4736	RPL10A	0.070406644	0.807456374	0.287387837	0.59112527	NA	NA	NA	NA	-0.359752590005171	0.205000696986825	-0.984323762	0.002825687
23127	COLGALT2	-0.096481221	0.920413783	-2.775293959	0.000260198	0.038931711	0.22314359	-0.624854350106252	0.0394941146830038	0.275764442343414	0.371827922447787	0.227092659	0.465778923
79574	EPS8L3	4.121977046	0.031022045	7.753002621	0.000826622	-0.01197161	0.557361247	-0.0857858105656857	0.281765713150914	0.724536483769459	0.32933408610664	1.775582013	0.035163294
25975	EGFL6	-3.409953546	0.034318171	-1.792056879	0.00109489	4.264195036	3.23e-10	0.590015028113609	0.000494669707577853	1.82541123539075	0.0271085604102434	-0.411272293	0.598206308
4536	MT-ND2	-0.897892409	0.0882539	-0.702762432	0.189711851	NA	NA	NA	NA	-0.509037429817804	0.539243346800957	-0.183926352	0.812185857
6847	SYCP1	-4.331591548	0.000885855	1.205679858	0.291237778	0.028590613	0.416256825	-0.0340464420860509	0.505900466629656	NA	NA	NA	NA
164284	APCDD1L	2.719040438	0.111396316	3.544488646	0.011642928	-0.036228724	0.147922552	NA	NA	0.951611020685978	0.132939006406243	0.052322435	0.934841856
92241	RCSD1	-2.265080076	0.001087759	-1.313477764	0.001174252	NA	NA	NA	NA	-0.448729633224234	0.0526150692650649	-0.406418784	0.081152065
9182	RASSF9	-3.43376261	0.000313514	0.042269598	0.964356723	0.381809778	0.000262011	-0.11018166888605	0.237116646348073	0.414177511985943	0.32434296166524	-0.016757145	0.971431236
26049	FAM169A	1.518961173	0.063699487	1.674389033	0.035958356	-0.002859933	0.87199285	0.0633527421452347	0.389140257231717	0.164693236190048	0.593966147366719	-0.300141603	0.353745654
91603	ZNF830	0.279328689	0.458864866	-0.127603251	0.751878925	-0.172886441	0.008117777	NA	NA	-0.0084208217889756	0.969531293159399	0.142158373	0.544594317
116443	GRIN3A	-1.722558519	0.008490338	0.279378574	0.644845136	0.071820942	0.003456406	NA	NA	-0.602479598767467	0.296446969288685	-0.393161062	0.509650069
4540	MT-ND5	-1.13851825	0.059902076	-1.075755547	0.068242251	NA	NA	-0.284539925881734	0.364664846972967	0.0769296888609002	0.913698575653855	0.411748711	0.549044604
4583	MUC2	8.441226345	0.014017685	3.463961905	0.044841505	-0.059605189	0.064987243	0.121682583465027	0.168372144567468	1.01594915903018	0.0655276515092922	0.390354444	0.464890178
4583		8.441226345	0.014017685	3.463961905	0.044841505	-0.059605189	0.064987243	0.121682583465027	0.168372144567468	1.01594915903018	0.0655276515092922	0.390354444	0.464890178
29883	CNOT7	0.390438253	0.373396175	0.066416731	0.837993246	-0.020002093	0.583863123	0.431128948558193	0.0860798225207548	-0.115244104194648	0.446183418710626	-0.451773835	0.020360341
25829	TMEM184B	0.381732736	0.270693139	-0.365560485	0.452069228	0.196986608	0.005045601	0.483488983115097	0.00220284515832454	0.034591134039813	0.841256043113734	0.037970297	0.814721181
2475	MTOR	-0.298377427	0.223846127	0.18646188	0.633122284	0.02748326	0.5743905	-0.0894934324785694	0.387977640500688	0.080534548769291	0.627349341316559	-0.372326242	0.075531779
192683	SCAMP5	2.28340354	0.010517808	1.859351735	0.0104187	0.197143556	0.0011739	0.280273923576994	0.00116895061888411	0.438010610510466	0.184126253467542	0.664145123	0.063359989
25925	ZNF521	-3.259476838	0.000189429	-0.152472828	0.778485316	0.04056222	0.613132791	NA	NA	0.093981688830945	0.71378699955426	-0.320928675	0.238998681
115701	ALPK2	-2.480060825	0.008322058	4.007088849	0.002196218	-0.043413435	0.084381106	NA	NA	-0.435783322052327	0.0585816112751133	-0.248247424	0.288379609
57795	BRINP2	4.034795118	0.045590969	2.021865084	0.054973212	-0.016104561	0.417666747	-0.0400867006182204	0.533052404395048	0.980899490573374	0.0553952108591667	-0.276536024	0.689356859
9860	LRIG2	-0.56551369	0.08309462	-0.004528689	0.99092926	-0.227260046	0.011092246	-0.347024671854538	0.00287273494620525	-0.24245965829722	0.147966115861499	-0.198002958	0.360257358
4512	MT-CO1	-0.190023366	0.698775307	-0.410883445	0.460807438	NA	NA	NA	NA	0.0845996795327611	0.914473091851842	0.484303066	0.524327525
4860	PNP	0.415870743	0.3775786	0.197185784	0.744873205	-0.029697963	0.729854598	-0.951189807735091	0.0299874475870467	-0.977734573916421	0.0216310454971333	-0.52282897	0.13381976
5083	PAX9	0.882026664	0.451063299	3.086941294	0.001258815	-0.048601423	0.112653163	-0.196435117101065	0.00221935635482947	-0.259886871593063	0.675077823390172	-0.081667764	0.897915541
2710	GK	1.86434307	0.000460094	-0.330059812	0.388099888	0.049377439	0.160164098	0.507722237740932	0.0347731178909292	0.239828859450417	0.303652636116506	0.476414332	0.049127784
22887	FOXJ3	-0.49514337	0.048403736	-0.092451958	0.778928529	-0.150111606	0.004017946	-0.355266667907494	0.00104555521373396	-0.0850352621878331	0.542120770027022	-0.287668895	0.046338622
140467	ZNF358	1.031800572	0.048488593	-0.530177869	0.379345242	0.108834403	0.296908009	-0.300034670740106	0.0234694650437166	0.342083208402695	0.169134909825895	0.545174554	0.018240017
113402	SFT2D1	-0.234348152	0.564264309	0.383854711	0.455357075	-0.335431778	0.000730949	NA	NA	0.0547806261375002	0.758719087003417	-0.099589409	0.608921532
919	CD247	-1.034980368	0.177496736	-0.913519123	0.031009095	0.090454104	0.052565033	0.950258179258033	5.67384283629663e-07	0.629422474273854	0.188848945651997	0.557188394	0.234393881
2913	GRM3	-0.172511023	0.815026218	-1.663789868	0.110248201	0.002519879	0.862122028	-0.0662581174321346	0.218737345634982	1.24093081118883	0.0709625001162437	0.794801787	0.238295835
283489	CHAMP1	-0.352973467	0.383080832	-0.282882515	0.45780036	-0.079781668	0.293413648	NA	NA	-0.226586340512198	0.426054696226366	-0.487478099	0.123293537
22876	INPP5F	-0.478507238	0.150268499	0.157423985	0.640370886	-0.060825893	0.408733918	0.0144822580144597	0.918318330004378	0.0728749795405038	0.774400133384911	-0.198965231	0.526535984
9824	ARHGAP11A	1.965147308	0.002460522	2.602340255	0.000745068	0.11757115	0.058765276	-0.0430596785545996	0.558632044981029	-1.20163254780176	0.0398679489237863	-0.543376797	0.259811333
9824		1.965147308	0.002460522	2.602340255	0.000745068	0.11757115	0.058765276	-0.0430596785545996	0.558632044981029	-1.20163254780176	0.0398679489237863	-0.543376797	0.259811333
56670	SUCNR1	-4.51487874	0.00017769	-0.141082896	0.809964448	0.093418666	0.460034539	NA	NA	NA	NA	NA	NA
3151	HMGN2	0.608072232	0.070111549	-0.096865423	0.839012129	0.008510045	0.841533686	NA	NA	0.567556729795514	0.0259042929371354	0.470578828	0.115149272
140606	SELENOM	1.388690988	0.004685664	-0.21704831	0.732264477	NA	NA	NA	NA	0.226134813612493	0.404331719391924	0.285453958	0.287918685
51465	UBE2J1	0.017786588	0.955594107	-0.059485674	0.848893052	0.133649553	0.020421194	0.667618197335558	0.00543182680985709	-0.256451999646748	0.141250332664541	-0.186842649	0.262991758
57165	GJC2	-1.693760537	0.041255154	-2.047859089	0.003545365	0.047450474	0.2010081	-0.085118579746521	0.207675600422863	0.68484494284099	0.149293284834326	-0.107602648	0.857340417
4976	OPA1	0.055208699	0.832761008	0.407511087	0.240100542	-0.09919085	0.053084446	-0.0380674755053771	0.712865524588145	-0.136998877140708	0.46682120410652	-0.219873702	0.299669371
9909	DENND4B	-0.051049567	0.879796548	0.452906042	0.315923155	0.176949637	0.009108387	0.708111453709393	0.00385401296632981	0.106132461200587	0.464018823206889	-0.013866086	0.925968181
6263	RYR3	-2.397915899	0.010139464	1.954448239	0.069317515	-0.020455496	0.680993577	-0.0513854974162364	0.512825471266363	0.770300075713331	0.0442661164451491	0.357109764	0.356563378
11179	ZNF277	-0.307156372	0.26835917	-0.115441082	0.747275541	0.011771063	0.898488746	-0.0119930191132758	0.928643510185724	-0.246752498207089	0.335436403665686	-0.017322845	0.935661633
4537	MT-ND3	-0.762595265	0.122098659	-1.021534472	0.042698855	NA	NA	NA	NA	-0.0210857086021413	0.97663454427154	0.438878372	0.519440135
112970	KTI12	0.129176868	0.700405315	0.218147645	0.657362523	NA	NA	NA	NA	-0.168250615160002	0.575980869140807	-0.702740778	0.068066662
92235	DUSP27	-2.684535744	0.006904644	-3.50354345	0.007688809	0.023777552	0.543018542	NA	NA	0.47952369659381	0.042991951041172	0.653199367	0.001884067
51714	SELENOT	1.230996011	0.028037258	-0.022317791	0.96682336	NA	NA	1.18579399442925	0.00669933807447019	-0.356766993314369	0.199216663037394	-0.674495442	0.022793051
22899	ARHGEF15	-3.339315074	1.9e-05	-2.611070819	0.000396537	-0.133387975	0.131894669	-0.119540448214146	0.348355321541962	0.0583211239342088	0.775816274591411	0.433916608	0.047718491
9760	TOX	0.495607872	0.655728519	-0.655984263	0.314586019	0.178981236	0.000954751	0.389353311543175	0.000109183270113521	-1.36758267664217	0.00663314061769908	-1.787843641	0.002369038
1066	CES1	-3.59742027	0.014475613	-1.576238895	0.12724823	NA	NA	NA	NA	0.311732045242255	0.33152573989835	0.04598968	0.896378672
916	CD3E	-0.685761072	0.462283846	-0.529480174	0.160620907	-0.019330705	0.631442829	0.647737292222574	3.74358795949752e-05	0.933886594153966	0.113360074630483	0.892302001	0.047686028
9853	RUSC2	-0.787228452	0.121295876	-0.670277193	0.198469552	0.058070591	0.342967755	-0.194161002228968	0.0586691461335596	-0.341261326682552	0.292853040135966	-0.238359126	0.478065112
11153	FICD	0.015410408	0.967425442	-0.624695052	0.109228387	0.108180453	0.052366013	0.222358952226836	0.0404542817778413	-0.113310770939575	0.664547614559569	-0.255180219	0.389369417
58505	OSTC	0.501977001	0.160751366	1.38158116	0.028941419	0.057512556	0.376887994	NA	NA	-0.088564193582376	0.727946372121202	-0.119299811	0.641734588
91300	R3HDM4	1.552317044	0.000588379	0.383538086	0.490013574	0.17253767	0.001602388	-0.00915627667967822	0.951742784697226	0.0697590770175618	0.744795723450749	0.040695151	0.855121139
116461	TSEN15	0.908767051	0.060684448	0.250333388	0.606386341	0.156302318	0.027679605	NA	NA	-0.148307275847124	0.370782391602356	0.0224166	0.880149591
26046	LTN1	-0.457423292	0.340111841	0.703272478	0.06526908	-0.196114677	0.000667516	-0.00192577815250061	0.991319649822537	-0.325711987028618	0.0533857850778015	0.036374885	0.830522579
146923	RUNDC1	1.219318221	0.014124629	-0.083165912	0.817364091	0.123587471	0.103800466	NA	NA	-0.107433117947193	0.517276744374667	-0.209592293	0.227841423
100129792	CCDC152	-2.705547658	0.000785293	-1.653350178	0.002829336	0.024353026	0.568180363	NA	NA	0.199704762737419	0.625911067723112	0.198059977	0.711690787
169436	STKLD1	0.610561658	0.234885527	0.520545598	0.348990954	0.011727468	0.788903539	NA	NA	1.46134581863107	0.0253694221025898	1.070584566	0.100584225
2869	GRK5	-2.774717914	0.000465055	-2.943932249	7.61e-07	NA	NA	-0.608638047149788	0.0163285205424283	-0.481125343282335	0.0309597353684877	-0.41529642	0.100149158
55253	TYW1	-0.074466904	0.78184014	0.030952797	0.924202868	-0.054530555	0.444433434	-0.539246193890712	0.00775099037423381	-0.399360746284294	0.11547070145523	-0.387651786	0.126309598
25853	DCAF12	0.098084246	0.698148405	0.649114345	0.091651698	0.13230678	0.122786808	NA	NA	-0.157096531136444	0.415231133898023	-0.585466267	0.014054831
57713	SFMBT2	-1.047419366	0.111365665	0.595656572	0.290826644	0.639212471	0.000206244	NA	NA	-0.281078825648684	0.326847325054678	-0.700746634	0.018834075
142689	ASB12	0.462662489	0.65427368	-1.108156807	0.183804779	-0.018746512	0.450058894	NA	NA	-1.09956422825933	0.0287883103317358	-0.350903851	0.450294418
150771	ITPRIPL1	-3.760377322	0.00015964	-0.167604168	0.73041843	-0.0698155	0.059054617	NA	NA	-0.279613062201105	0.469165062688888	-0.663779112	0.181459317
4538	MT-ND4	-0.362661563	0.45846188	-0.469737126	0.391844942	NA	NA	NA	NA	-0.00966691251249331	0.990448263722872	0.196843173	0.796569697
23137	SMC5	-0.516086268	0.090211475	-0.16385459	0.628166188	-0.122767857	0.117126566	-0.450320121060429	0.0501926038662049	-0.607595040054855	0.0406220402690285	-0.249277402	0.33153041
4535	MT-ND1	-0.687086377	0.298639151	-0.621796908	0.252635465	NA	NA	NA	NA	-0.416870045706989	0.596472651341883	-0.23892045	0.74885285
55170	PRMT6	0.683045548	0.127890602	0.24560218	0.588442857	0.022208077	0.767561691	NA	NA	0.0391721843972821	0.902875316329691	-0.572013634	0.083459851
149345	SHISA4	0.864431483	0.135828443	-0.064555983	0.907885853	0.030700684	0.474683642	NA	NA	-0.0542118912282341	0.781683506001325	-0.368058567	0.040641871
