hgnc_symbol	entrezgene	logFC_NAFLD	PValue_NAFLD
FAM180A	389558	0.0309120755873007	0.813772281346293
UNC80	285175	0.0206564983809523	0.813772905057393
C12orf45	121053	0.0202313094999997	0.813833758528191
TMEM51-AS1	200197	0.0235892898730166	0.813952220687495
FUS	2521	-0.0252413801666638	0.81411882669737
WDR17	116966	0.0219677511507954	0.81432140722655
ZNF596	169270	0.0205798901269842	0.814440598624738
GEMIN4	50628	0.0219840231269854	0.814466612044889
TADA3	10474	0.0187267225555576	0.814470468574261
KLHL32	114792	-0.0197406585793667	0.814511830710194
C12orf76	400073	0.0130314076190485	0.814560089278648
ZNRF2P1	441208	0.0269461756111138	0.814577315983428
FBXO34	55030	-0.0135276563492059	0.814588023697298
ZC3H18-AS1	400555	-0.0219240938015877	0.814644451107414
CTHRC1	115908	0.0215228187698404	0.81474626808035
NRM	11270	0.0297314979126977	0.814833127959533
NRM	11270	0.0297314979126977	0.814833127959533
DNAJB11	51726	-0.0352674421031756	0.814862289464365
BCL2L1	598	-0.0282917167777779	0.814921082871118
LOC100507191	100507191	-0.021492575285714	0.814921338304274
FER	2241	-0.0388774140555537	0.815184921236233
ZNF37BP	100129482	-0.0243915446428602	0.815233432956748
CHST15	51363	0.0349505102698391	0.815287167702203
TSPAN10	83882	-0.0228610826111106	0.815300629498163
RHOT1	55288	-0.0133765160238042	0.815301198614559
RFNG	5986	-0.0281198534285725	0.815371477516883
KRTAP4-5	85289	-0.0172112854206352	0.815453179850954
SEMA5B	54437	0.0199956103730186	0.815484094483043
HSPA6	3310	0.0291813324603174	0.815510962010394
LINC00311	197196	0.0217171084682541	0.815522390839007
LOC105373297	105373297	-0.0253538581031734	0.815531689550094
KIF5A	3798	0.0257163125555584	0.815592925735091
EXO5	64789	0.0211650368174636	0.815649728039179
SPNS1	83985	0.0244126846190449	0.815660162830168
ASB12	142689	-0.0226200243015882	0.815712231885426
PURA	5813	-0.014780702357136	0.815723334263475
TTC21B	79809	-0.0392301256111125	0.815729062399774
HCRT	3060	0.0206117129920624	0.815731239587586
ZNF324	25799	-0.0230934011428552	0.815819711623189
PCSK1	5122	-0.0132046266190478	0.815885284617181
NDUFAF3	25915	0.0182875017301605	0.815921192276137
UBE2G2	7327	0.0188632933174588	0.8160673026823
ATP2B1	490	0.0289619486111121	0.816080354651938
REEP3	221035	-0.0241908473253947	0.81617341016934
ZFP69B	65243	-0.0305271184523797	0.816217999015209
XPO1	7514	-0.0304064018730141	0.816321034233267
MIR1-1HG	128826	-0.0236687076269844	0.816540614238281
BPIFB3	359710	-0.0188926497063489	0.816580756638693
GH2	2689	0.0256652199999996	0.816639420734589
TSPAN9	10867	0.0207407314523795	0.81668175195941
ZNF85	7639	-0.0202855071825399	0.816704438498573
RFTN2	130132	-0.0521500544523787	0.816787047194442
ZC2HC1A	51101	0.0584870515476217	0.816846195275656
PPIB	5479	0.0166062070634965	0.816949592240581
IL13RA2	3598	-0.0439190462777788	0.816958829781151
LOC105369520	105369520	-0.0178438916825394	0.8170520439606
PPP1R14B	26472	-0.0180871546269836	0.817076533648125
KPNB1	3837	-0.0187913118809568	0.817091653107198
LENG1	79165	0.0263999704126974	0.81714247068352
RQCD1	9125	-0.0227781846666657	0.817203181300243
RPS21	6227	0.0199116615079324	0.817240219357679
TTPA	7274	0.0193217997142856	0.817375678352545
MIR296	407022	0.0234668409285717	0.817516572998352
C10orf76	79591	-0.0173477697142879	0.817657649816173
NTPCR	84284	0.018920372515872	0.81772843849758
SLC7A10	56301	0.0204964544047614	0.817736955288234
TTTY10	246119	0.0515549731428573	0.817780650414277
IRAK1	3654	0.0256248224285702	0.817814916117614
YWHAQ	10971	-0.0187478274603148	0.817882475014986
FAT4	79633	0.0302213717222202	0.8178907987583
IARS	3376	-0.030505923960316	0.817941864509403
NHLH2	4808	-0.0148818249841263	0.817970666984481
GABRD	2563	0.0292120589761948	0.81797957106574
TSNAXIP1	55815	-0.0216481425158728	0.817987460091354
ZNF316	100131017	0.0284395588650801	0.818022506233732
DCAF6	55827	0.0185824286984158	0.818097429337834
DLGAP1-AS1	649446	0.0342210666269835	0.818219185531967
HS3ST1	9957	-0.0231225605873027	0.818249029693468
ARHGAP40	343578	-0.0186245055873	0.818251498629213
AQP2	359	0.0199906614523817	0.818339965166951
C12orf4	57102	-0.0315827044444417	0.818342451965828
SF3A3	10946	0.0221645585793659	0.818393441957757
GUCY2C	2984	0.0235541127698418	0.818437544313087
OR8B1P	8582	0.0278236634523807	0.818491748849893
CCDC107	203260	-0.0248818751031745	0.818503988700721
RASA1	5921	-0.0233065946428583	0.818510938366474
ASH2L	9070	-0.0183388116269843	0.818637274618465
AFG3L1P	172	-0.0184578127619046	0.818664306119938
MRPL41	64975	0.0249926326587309	0.818708066384211
ELF1	1997	-0.0193829159841279	0.818890049442363
ACSL3	2181	0.0257419474603218	0.818972080777861
NOL12	79159	0.0203198907380928	0.818977889174599
HIST1H2BB	3018	0.0288775392063494	0.819059267136379
TLR2	7097	-0.048143356809522	0.819116044599763
ZSCAN1	284312	0.0179291544523812	0.819121475132423
HNRNPD	3184	0.0202008751507954	0.819128888474008
SYNE2	23224	-0.0324135744603158	0.819180545348003
TCEANC	170082	-0.0267030936904744	0.819272556889963
HTR1A	3350	-0.0229385194047622	0.819363112109473
PXK	54899	-0.0236392622619075	0.81938975999348
PIF1	80119	-0.0185081015634907	0.81941461994622
CDH17	1015	0.02077054963492	0.819470201976388
TNS3	64759	0.0214455360634869	0.819478563361634
TSHZ3	57616	0.0294651212698387	0.819519750443831
ZNF436	80818	0.0226926713650792	0.819548525613249
OR5M12P	81188	0.0191335300158735	0.819651050936207
MAGEB6	158809	-0.0240875636507942	0.819651873842215
SPAM1	6677	-0.0141421757619042	0.819692553280667
NRP2	8828	0.0566463255000018	0.819718052743324
ELK3	2004	-0.0308174364047611	0.819785637572923
MAN1C1	57134	0.0331980887380947	0.819883660675455
KCTD11	147040	0.0235308093095243	0.819903522969372
ZFPL1	7542	-0.0166809674126984	0.819958509419075
RAB5A	5868	-0.0245913493492065	0.820033013629917
B3GNT4	79369	0.0171448533015877	0.820337918481885
ZNF688	146542	-0.0225868677222216	0.820571981454772
CYP2B7P	1556	-0.0413868312698362	0.820627667176646
DOPEY1	23033	-0.0323373664444428	0.820645020951268
MLLT6	4302	0.0162837076825433	0.820708184951325
ERBB3	2065	0.026226851499997	0.820877061070198
OR8G2	26492	0.0251546849682538	0.820909923704292
ATAD3A	55210	0.0235217069841269	0.820911272087357
OR2I1P	442197	0.0332891971587319	0.82091133425205
RBM3	5935	0.0268894228333405	0.820962729689245
POLR2L	5441	-0.0240679486428572	0.820984190479839
ANXA1	301	0.0571659055873024	0.821022742951183
PDP2	57546	0.0396380095000008	0.821093038925547
FAM110C	642273	0.0278740742142887	0.821146977429416
INTS7	25896	-0.0221474199127023	0.821220914521395
NPY	4852	0.0150740846587283	0.821288507169968
ACOX3	8310	-0.0214415224126991	0.821369687183655
C6orf1	221491	-0.0222746713968274	0.821385318148689
ZNF843	283933	0.0237260942460331	0.821432027646783
DNAJC10	54431	-0.037033274928568	0.821691779699616
CLSTN2	64084	0.0524334278412715	0.821710233966776
DEPDC1B	55789	-0.0257332886666668	0.82175679388599
ZNF189	7743	-0.0358075647063494	0.821816957057038
PAX8	7849	0.0198421131746027	0.82187869884547
PEX16	9409	-0.0242321582777789	0.822090690365578
PLEKHJ1	55111	0.0200586088492054	0.822145038629459
ZNF554	115196	-0.0173182729523811	0.822160989278863
ACTR5	79913	0.0227098302222237	0.822207761497313
NTHL1	4913	-0.0291086636984117	0.822237845000281
BCORP1	286554	-0.0219551210476188	0.82230901430486
PPP1R16A	84988	-0.0280284549603174	0.822433177948373
AADACL4	343066	-0.017382353071429	0.822512151526281
TUBAL3	79861	-0.0191346854682539	0.822519200636612
OR7G1	125962	0.0257322462460321	0.822567595715329
CYR61	3491	0.111252116611118	0.822614475649921
LINC01554	202299	-0.112799330468256	0.822615145517882
ODF2L	57489	-0.0366177317142853	0.822652843309318
ATP8A2	51761	-0.0155715255317475	0.822665967041023
CCL1	6346	0.0165906998888894	0.822704337323035
NME4	4833	0.0287108911428575	0.822776942531174
PHF3	23469	0.0150918430317439	0.822793795967566
CFP	5199	-0.057294336857141	0.822845226832288
DNAH8	1769	0.011929934492064	0.822860761592417
B3GNT2	10678	0.0206278023174615	0.822861090232139
LHFPL2	10184	-0.0353091945555555	0.822924296743579
BEGAIN	57596	0.0264360529523793	0.823028316245143
ATOH7	220202	-0.0235565619285678	0.823033490100492
LCE4A	199834	-0.0249652722777736	0.823099096855577
SLC5A11	115584	-0.0226753762222209	0.8232637036376
TAF1A	9015	-0.0349217120238103	0.823283219866725
CCDC81	60494	0.015380837992065	0.823295816473122
C1QB	713	-0.0640127946111146	0.823462028687086
CHST13	166012	-0.0362065843253951	0.823631140904043
ANKRD34C	390616	0.021820319904764	0.823637917192168
THSD1	55901	0.0234232542301589	0.82373899771631
EFCAB10	100130771	-0.0204760650396834	0.823774915786437
SUSD5	26032	-0.0233025402619029	0.823831244040537
CCNI	10983	-0.0179419580793638	0.823860108716033
ZDHHC21	340481	-0.0337235499841286	0.82389962764285
OPA1	4976	0.0198130080476222	0.823910061809176
SLC9A2	6549	0.0159359621507917	0.823915175401078
DCAF16	54876	0.0291157415555556	0.823945448592925
AIM1L	55057	0.0167006507142844	0.824095519805879
SNX27	81609	0.0182521578174626	0.824134667848785
HIST1H3F	8968	-0.0423916399285718	0.82413665810176
TMEM63C	57156	-0.0205017451349216	0.82428213617147
TBX2	6909	-0.0146998517063475	0.82428918895217
CHRNA2	1135	0.0220997340952369	0.824343320116129
REXO1	57455	-0.0185536510238107	0.824361064065307
GABRR1	2569	0.020022805730159	0.824370549510629
KRIT1	889	0.0269078747936531	0.824442120114661
GP2	2813	0.0195896286587303	0.824481216819334
ZNF614	80110	-0.027273253968251	0.824521391763269
RAB6C	84084	0.0190795790872995	0.824531435376018
DNAH9	1770	-0.0128630408174599	0.82455123139561
IARS2	55699	-0.0187137147460295	0.824604927019773
RNF167	26001	0.0200268995873012	0.824607054173515
CMTM2	146225	-0.0210521494126978	0.824694137758958
MUC12	10071	-0.0172550822777775	0.824754923315652
ZSCAN10	84891	-0.0216163456666663	0.824888543003988
UROC1	131669	0.0471949393730178	0.824931316732415
DRP2	1821	0.0238526275158719	0.824962223575089
GDF5OS	554250	0.020270015722224	0.825025628431901
MAPT	4137	-0.0226355461825416	0.825079969761457
RAPGEF6	51735	-0.029715007269842	0.825100827554982
SULT1B1	27284	0.0460263932619096	0.8252121474911
URB1	9875	-0.0237981996666647	0.825282342863652
OSTF1	26578	0.0158847952539691	0.825373856736848
LRRC25	126364	0.0340673358253945	0.825408413309713
SLC22A17	51310	0.0188190224285707	0.825425342712459
TTYH1	57348	0.0239496629761904	0.825456467572181
TMEM39B	55116	0.0180029251984157	0.82549219523703
OR5H6	79295	0.0210140052936509	0.825509434485998
PAX3	5077	-0.019848465420635	0.825517158147302
FSTL4	23105	-0.0170593764761899	0.82554334041786
GPR119	139760	0.0275743964682555	0.825551241876042
LRRN2	10446	0.0230149857063484	0.82556998596675
ABHD17AP1	728917	0.0208510298174591	0.82565427330498
ABHD17AP1	728917	0.0208510298174591	0.82565427330498
COX11	1353	0.0131141809444442	0.825745515315717
MAD2L2	10459	-0.0206220448888912	0.825858112356048
PREX2	80243	0.0414541750079334	0.825888239390261
LHFPL4	375323	0.0273042324047612	0.825918652462772
KRTAP1-5	83895	0.0186289657142851	0.825977932760653
KRTAP1-5	83895	0.0186289657142851	0.825977932760653
IFNG	3458	0.0202227211587291	0.826049035441861
LOC646903	646903	0.0169573751269847	0.826053679771124
P2RY14	9934	-0.0309882695873034	0.82627316942519
IVD	3712	0.0236781475476189	0.826318486495655
NBEAL1	65065	-0.0344989768253958	0.826417246637448
FAM205A	259308	-0.0229392818253951	0.826503651690088
LITAF	9516	-0.0244183930238098	0.826623616141291
GTF3C3	9330	0.0242144243809506	0.826673391905009
STIM1	6786	0.0159268904841241	0.826748023135611
SLC25A31	83447	0.0150477943253984	0.826757094151952
SHISA4	149345	0.0211562220158736	0.826888120769842
IVL	3713	0.0246081746111106	0.826986871610961
SLITRK5	26050	0.0187912617301591	0.82701044371573
COX4I1	1327	0.0138678835396799	0.82723659527491
TUBB	203068	0.0217317210317454	0.827250758359673
TUBB	203068	0.0217317210317454	0.827250758359673
TUBB	203068	0.0217317210317454	0.827250758359673
BATF2	116071	-0.0213653380079348	0.827271606186565
ZNF706	51123	-0.0232206682063474	0.827290558322412
KCNG3	170850	-0.0217628457698398	0.827398211136326
PDZD7	79955	0.0202536943571419	0.827413542446061
FAM126B	285172	-0.0269762678015875	0.827585106282687
SNORA80A	677846	0.0285257298968249	0.827597999287306
OR13C8	138802	-0.0239225073015863	0.82780356260748
DPP9	91039	0.021321981468251	0.827833204055718
OR6K3	391114	0.0175640857063488	0.82788719585
PRICKLE3	4007	0.0205300927142824	0.827947105820287
NIM1K	167359	0.0180985071031747	0.828044232009107
HES6	55502	0.021699413746032	0.828072589163315
BPIFA3	128861	-0.0155658857301586	0.828141706320355
RPS2P45	80052	0.0222985653968237	0.828210068940154
TMEM211	255349	0.0177954310634929	0.828281772732018
MARCO	8685	-0.058891476396826	0.828286022656711
GGN	199720	-0.0212709208730146	0.828381203242576
ZNF483	158399	-0.0362386143809523	0.828417611246783
OR6M1	390261	-0.0184590725396827	0.828507268666968
SVOPL	136306	-0.0184108198015864	0.828511507362734
TMEM106A	113277	-0.0331595590555551	0.82880158424516
GIMAP6	474344	-0.0323683500952354	0.829090657201809
PIK3R5	23533	-0.0231294601745997	0.82910405599228
C20orf144	128864	0.02387885709524	0.829122000524959
KRT33A	3883	-0.0204412650238099	0.829157790734239
RNF207	388591	-0.0193761611825414	0.829187608983564
SHISA5	51246	-0.0202854505476164	0.829355518737826
LHFPL1	340596	0.017792792063493	0.829479904823605
FZD4	8322	0.0265219205476166	0.829481585072029
SLC17A9	63910	0.0348085884682545	0.829851533930875
BDP1	55814	0.0260720995555559	0.829879229415525
MORN3	283385	0.0121586839365064	0.829891449363027
PNLDC1	154197	-0.0179197613253979	0.829952669977907
PSORS1C1	170679	-0.0233235829444451	0.829956314789903
OR14J1	442191	0.0200762086111119	0.830041086101255
OR14J1	442191	0.0200762086111119	0.830041086101255
CPT2	1376	-0.023445643928568	0.830067161727451
PPP1R12A	4659	-0.02602726865873	0.830162933000913
APPL2	55198	0.0146076646269826	0.830222250119074
PDLIM2	64236	-0.0234830998968238	0.830304681626538
TGFBR2	7048	-0.0306515884682508	0.830468365629384
WNT7B	7477	-0.0265425274999989	0.83048060643438
DDR1	780	0.0235111746587346	0.830536386708274
IZUMO1	284359	-0.0182827331666648	0.830587688744418
MIR218-2	407001	0.0214324795555565	0.830590148524386
TEX261	113419	0.0170381304682525	0.830953823555696
SP3P	160824	-0.0136634979126979	0.8310093638647
ZER1	10444	0.0193380321666679	0.831129719005557
ABHD8	79575	-0.0275308901269842	0.831159312905264
HIVEP3	59269	-0.0190141781111111	0.831209556796225
BFSP1	631	0.0146180768968249	0.831355250849267
SIM1	6492	0.0411807167301599	0.83141895955743
C9orf66	157983	0.0233808502777784	0.831521585719984
RSAD2	91543	-0.034913978142856	0.831521661698598
IL21	59067	-0.0239601452460314	0.831556059069993
MAP3K14-AS1	100133991	-0.0244778988968264	0.831574156614945
GATAD2A	54815	-0.0220752010873007	0.831599888227802
RXFP2	122042	0.0136227218730172	0.831690398759672
DDX20	11218	-0.0193074155396831	0.831718588658181
SFXN1	94081	0.0222248130000047	0.831746602436278
SULF1	23213	-0.032708091071429	0.831765598208791
PKD1L1	168507	-0.0145664741031744	0.831820115094358
TCN1	6947	0.0327949735634929	0.831833368269612
IRS1	3667	0.0382415519047612	0.831918003244947
sep-12	124404	0.0180094961507948	0.831937043368074
ZNF473	25888	-0.0197964645317459	0.831995768709622
PSCA	8000	-0.0225901196825387	0.832129643893544
C14orf39	317761	-0.00935519596031709	0.832174268054279
ZCCHC14	23174	0.021334463992071	0.832178819250646
C2orf44	80304	-0.0281463112460321	0.832206856451352
RNF169	254225	-0.0180949727142856	0.832221036589258
NLRX1	79671	-0.0257364325793628	0.832312052312732
TMEM185A	84548	-0.0185097447460301	0.832459439163904
WDR3	10885	0.0279655574047624	0.832466386639544
PPP4R4	57718	0.0601724639523846	0.832535281260775
ACAD8	27034	0.0165348389206361	0.832571480401253
BAP1	8314	-0.0117542880396799	0.832584581969461
FZD8	8325	-0.0197145916507946	0.832624993793806
TLE4	7091	0.0253693903571444	0.832748419249612
C10orf107	219621	-0.0130524982539666	0.83286711328567
TMEM179	388021	0.018327108206349	0.832879897510423
FHOD1	29109	0.0207681322539681	0.832880941131641
PLEKHG7	440107	0.0189569995873029	0.832961631574827
MKKS	8195	-0.023709866833336	0.833058995513659
USP29	57663	-0.0132482968253971	0.833132586533816
LOC105376426	105376426	-0.0349222524603139	0.833137606941446
DENND1B	163486	-0.0229586565634943	0.833252529730144
PLXNB2	23654	0.0214298916984141	0.833303681704595
HNRNPL	3191	0.0113531516984136	0.833340504126966
ZBTB47	92999	-0.0148808454444458	0.833362405890056
OTOR	56914	-0.0216945332936511	0.833367669209804
REL	5966	-0.0390062570158678	0.833373385458142
SGK494	124923	-0.0293338748888887	0.833386655258669
CHST3	9469	0.0218380347777787	0.833389948847179
DOC2B	8447	-0.0414392557142857	0.833493062820467
C22orf34	348645	-0.0272093933492048	0.833513772501289
ZMYND10	51364	0.0195947398492065	0.833632006187653
CDK5RAP3	80279	-0.0256118717777776	0.833685348333097
MIR30B	407030	-0.02434003547619	0.833703464785144
TECPR1	25851	-0.0211298384682514	0.833706954006695
ZNF229	7772	0.0247394141507957	0.833730261992579
MLF2	8079	-0.016270426341265	0.833744915606788
GUCA2A	2980	-0.0242266329999987	0.833755673615848
ATP1B4	23439	-0.0177492598809534	0.833816047129154
LIMD1-AS1	644714	-0.0127092875873014	0.833885016021871
SLC12A1	6557	-0.0170913285634922	0.833894771508469
CC2D2A	57545	-0.024570931404762	0.833914755680247
PCSK1N	27344	-0.023140935230157	0.833965924903153
KRTAP21-2	337978	0.0229423488253975	0.83408130212029
BAALC	79870	0.0244953581349217	0.834133379453335
GPR83	10888	0.0338096885714299	0.834145005884797
DDX17	10521	-0.0184967983888846	0.834187189392961
SNORA35	677816	0.019058629714285	0.834193634424756
LOC642316	642316	0.0192546670238101	0.834195170820905
GRM5	2915	0.0161869696507919	0.834206881099736
CACNA2D3	55799	-0.0139283365714289	0.834363300994498
LRAT	9227	-0.0393014130872995	0.834374289737543
POLR2I	5438	0.017334818396824	0.834403957564384
CXCR6	10663	0.0236307290396844	0.834421458027583
SKIV2L	6499	0.0252659722777784	0.834460534431034
SKIV2L	6499	0.0252659722777784	0.834460534431034
SLC25A22	79751	0.0271187001349231	0.834669614203321
SLC2A11	66035	-0.021637277841271	0.83469158907643
CEL	1056	0.0203295057063491	0.834756421141757
RRP1B	23076	0.0179741672142866	0.834808108664114
TGFBR1	7046	-0.0215598603015907	0.834861084794691
sep-09	10801	-0.0191976928015896	0.834875880378378
CA3	761	-0.018919562880952	0.83490653119144
ZNF204P	7754	-0.0347323426984123	0.83493445441134
ANGEL1	23357	0.0188781309841248	0.834956250097656
NEMF	9147	-0.0265700612063471	0.834972923108793
MAP4K5	11183	0.0254176185476185	0.835091764963151
RNF5	6048	0.024665744960318	0.83512061850667
RNF5	6048	0.024665744960318	0.83512061850667
OSGEP	55644	0.0183457232539697	0.835121877938447
CCL2	6347	0.0859431884523802	0.835123930643077
POM121L9P	29774	-0.0216100481587311	0.835165547069892
ARSF	416	0.0434736948888883	0.83523829560881
PDPR	55066	0.0272290681111116	0.83534418025383
CHIT1	1118	0.0408771293809522	0.835392335492229
ZNF252P-AS1	286103	-0.0228337901825419	0.835454566254988
OR6N2	81442	-0.0204445049047637	0.835460892875796
NPAP1	23742	-0.0190160781349187	0.835495570441627
AURKB	9212	0.0211911622619061	0.835616113080438
PSMA3	5684	0.0203713897380968	0.835713709285189
LOC401040	401040	-0.020991979182539	0.835733603284067
ADGB	79747	-0.0126054934206339	0.835808776881239
SPIB	6689	-0.0155448513571415	0.835810173520449
JMY	133746	-0.0252129760873023	0.83586945595595
PRKAG1	5571	0.0131700764682545	0.835906219631773
SYNCRIP	10492	-0.0231279832539659	0.83598642226648
WBSCR16	81554	0.0228689539444442	0.836051791258555
C8orf34	116328	0.0131987730396812	0.836138641188235
OR52B1P	81274	0.0133814915952377	0.836194038018931
FAM110D	79927	0.0172358000793649	0.836367892239184
KRT71	112802	0.0230945883174578	0.836540406990813
ATP5S	27109	0.022476878873019	0.836616777160843
KLK11	11012	0.0233048722936511	0.836636482023598
LPO	4025	0.0159459334841272	0.836971299793215
SMC5	23137	0.019858086571432	0.837151644282735
DGKD	8527	-0.0158373344047646	0.83737980132306
KLHDC10	23008	-0.0309747742857134	0.837463086702436
SS18L1	26039	0.0211160031111133	0.837526573594918
RAI14	26064	0.0193626745634941	0.837587028275991
OR5F1	338674	-0.0214181346904754	0.837610348291375
SAMHD1	25939	-0.0401833385714303	0.837731856718072
SNX7	51375	0.0228267608968276	0.83786899509365
HOXB5	3215	-0.0178171777777787	0.837871066789603
OR5AP2	338675	-0.0199032789920635	0.83787880244104
TNPO1	3842	0.020884710341269	0.838017209509587
KIAA1614	57710	0.0195425600079364	0.838111855003505
FAM161A	84140	0.0259174847301584	0.838172496148385
ASIC2	40	0.0184510212222202	0.838214017423631
ATF4	468	0.029963073301591	0.838271860633375
SUCLG2	8801	-0.0214796031031739	0.838300315271217
ZNF322	79692	-0.0170342039523801	0.838353727413087
POR	5447	0.0233733665158748	0.838373468749205
IQCA1L	392843	-0.0232641955714259	0.838434277169228
ARHGEF40	55701	0.0328888090555575	0.838493415421726
DSCR4	10281	-0.0218220826428581	0.838549882231823
PSME3	10197	0.0239397215714332	0.838568555124415
TRMT61A	115708	0.0181275204841285	0.838639260995771
ATR	545	-0.0405620802142881	0.838714724630694
CAMSAP2	23271	0.0253202937777788	0.838754482862943
AKAP13	11214	0.0186896732063477	0.838822180743293
MIR124-2	406908	0.0311545157698414	0.838858697940511
HSPA12A	259217	0.0194343214444466	0.839093868285265
DDX25	29118	-0.0195130364682541	0.839106058377767
OR51G1	79324	-0.0238482994365072	0.839141236342691
LPIN1	23175	0.0205416129206375	0.83916043103579
CCDC13	152206	0.0148583256666655	0.839237902558378
NAGPA	51172	0.0168128194285693	0.839280024750126
GTSF1L	149699	-0.0156456375952376	0.839304274535776
KRTAP19-3	337970	-0.0191930134761908	0.839333051750325
ZNF708	7562	-0.0246721910714305	0.83934538840363
CETP	1071	-0.0700730319603169	0.839392295446876
PNRC2	55629	-0.0203328257619066	0.839496406544084
PNRC2	55629	-0.0203328257619066	0.839496406544084
TMEM121	80757	0.0230741275317472	0.839609276075562
TSFM	10102	0.015802393873015	0.839622313934821
GNAL	2774	0.0300453664365081	0.839683112652064
UNC13C	440279	-0.0133690341666672	0.839689373596105
ENTPD2	954	-0.0212624924920615	0.839700087533211
PKD1L2	114780	0.0231097407301588	0.839755041982048
LMLN	89782	-0.0226643003253981	0.839759445013928
OR1D2	4991	-0.0214574060555557	0.839806078156724
MSANTD2	79684	-0.0242069203412676	0.839814672561719
HSD17B6	8630	-0.0146299880158747	0.839839394200999
CPAMD8	27151	0.0217693933253962	0.839879590529553
TRIM2	23321	-0.0232239659206321	0.839888847041258
RNF39	80352	0.015293509357142	0.839943546192765
RNF39	80352	0.015293509357142	0.839943546192765
RHOA	387	0.0133557561111104	0.840047285023288
ZNF541	84215	0.0165362652619043	0.840091580774573
SERPINB12	89777	0.0131404824523802	0.840145390432566
SIN3B	23309	-0.0166698173492055	0.840182706681733
PTPN12	5782	0.025180243396826	0.840288835491517
NRTN	4902	0.0239497789444476	0.840294119047143
PTCHD2	57540	0.022110405666667	0.840506841733
PNPT1	87178	-0.027325430293649	0.840522056723182
CCNJL	79616	0.0197158927142862	0.840558281283376
IL9R	3581	-0.0160868026111141	0.840708083207983
IL9R	3581	-0.0160868026111141	0.840708083207983
SYT3	84258	-0.0186645009206341	0.840722829870529
YARS2	51067	-0.0158288009603149	0.840739551426858
LOC101928673	101928673	0.0311978542142874	0.840768166939072
APOD	347	-0.0377133987142857	0.840776922447612
AEN	64782	-0.0325157881031757	0.840848964877327
FRMD1	79981	0.0151590323809514	0.840879580635192
NLRP7	199713	-0.0169432010317463	0.84088883558062
TSPEAR	54084	0.0175745944365087	0.840933759379177
LOC100129455	100129455	0.018805761166667	0.84095903817469
OR8D2	283160	0.0212160769444441	0.841157033137055
MFN1	55669	0.0223622667936487	0.841189196518477
GUSBP11	91316	-0.0186468321666684	0.84120887168837
ACVR2A	92	0.0215469603809497	0.841216933120932
TYW1	55253	-0.0208868892460314	0.841316998739516
CAMKMT	79823	0.0220121294920634	0.841340337759184
PLCG2	5336	0.0153980552380926	0.841362742455615
LINC00094	266655	-0.017733480222224	0.841523064751343
LOC731157	731157	-0.0315655427063506	0.841616489152392
RNF149	284996	-0.0170978561746056	0.841649058015105
GALNTL6	442117	0.0165803619206351	0.8417607294757
CTSA	5476	-0.0188287364682544	0.841774774614422
CERK	64781	0.0218561484761839	0.841802243581716
GRHL3	57822	0.01620954031746	0.841811139437194
CNIH2	254263	-0.0211298608492081	0.841818668695006
OR52D1	390066	0.0198223573333327	0.841844376796443
ERMARD	55780	0.016939441968252	0.841901613261699
KCTD3	51133	-0.0152090701666694	0.84190555530198
CCDC25	55246	0.019832941619045	0.842068936168032
SRGAP3	9901	-0.0206068136269817	0.842178445080747
LETM1	3954	0.0190175337777774	0.842223765391523
DNAJB3	414061	-0.0224204498253933	0.84226282666818
SAP30	8819	-0.0238412821746046	0.842344965542982
GPR50	9248	-0.0171839367301594	0.842366067533571
LIMD1-AS1	644714	-0.0478577195952377	0.842422123397637
APOC1	341	0.0142486397619024	0.842814216770988
ZNF335	63925	-0.0181721035793627	0.842940764717324
ATP11B	23200	0.0232246723809508	0.843113734100872
MIR134	406924	-0.0212589193809491	0.843159958125205
SLC37A3	84255	0.0202486149920604	0.843244309921672
FOXD4L1	200350	0.0133367915317466	0.843293452194354
VSNL1	7447	-0.0493127706269849	0.843319016749604
ANAPC7	51434	0.0188025551031732	0.843472108836232
BRPF1	7862	-0.0140834133095238	0.843524089970843
STARD6	147323	0.014673627293651	0.84369691097836
AP1S1	1174	-0.0266117993730148	0.843722805084728
RAB28	9364	0.0262746068174611	0.843799422114995
AIDA	64853	0.0200868587619034	0.84383938090057
SLC39A2	29986	0.0179487496507935	0.843868186699454
CD38	952	-0.048552320650793	0.843890467536377
DDAH1	23576	0.0227134552222221	0.843931728158376
CYB5RL	606495	0.0178717819047618	0.843977311797102
OR8B4	283162	0.0157202240396814	0.844025420324487
CCDC159	126075	0.0271456125634915	0.844172507685469
OR11N1P	392540	0.0230985787222227	0.844234503274039
GRM1	2911	0.0173440003730168	0.84425043286266
AKAP14	158798	-0.0151849162380966	0.844412754444325
TVP23A	780776	-0.018947748968253	0.844424403826129
LRRC14B	389257	0.0221362462698416	0.844449038858195
CDHR3	222256	-0.0252262463730126	0.844679135349676
GALNT15	117248	0.0357592918015861	0.84472617126024
KLRG1	10219	-0.0298704137619028	0.84473545723209
CD8A	925	0.0352902923333342	0.844845906197505
FAM181A	90050	0.014930070547619	0.844859465630946
RGS4	5999	0.0492631958015872	0.844945095851215
GABRR2	2570	-0.0203769824603182	0.844965324903303
WAC	51322	0.0100534361111109	0.844966837629173
TMEM176B	28959	0.0217231787142858	0.84498219930111
TMEM87B	84910	0.0279588333730159	0.845098081821619
TAS2R5	54429	-0.0337682901269831	0.845099293982727
