ensembl_gene_id	logFC_BC	PValue_BC	entrezgene
ENSG00000189369	-1.353700864	0.139555523	23708
ENSG00000189376	1.33807669	0.011694025	84933
ENSG00000189377	5.447950203	0.023303898	284340
ENSG00000189398	-5.032403365	0.001090325	NA
ENSG00000189403	-0.300498354	0.371773453	3146
ENSG00000189409	-1.798111985	0.081809286	8510
ENSG00000189419	-0.202537441	0.647927937	NA
ENSG00000189420	-2.024925405	0.005826437	139735
ENSG00000189423	-0.619545363	0.45449688	NA
ENSG00000189430	-1.77841958	0.07947127	9437
ENSG00000189431	3.26725417	0.003292856	644943
ENSG00000189433	1.201443564	0.430525676	127534
ENSG00000196071	-2.583605543	0.10097958	284521
ENSG00000196072	0.537131943	0.134178134	282991
ENSG00000196074	1.830676378	0.003444287	10388
ENSG00000196081	0.325507084	0.564752107	440519
ENSG00000196083	-1.106499092	0.025839173	3556
ENSG00000196090	2.104365929	0.102828588	11122
ENSG00000196091	1.396485758	0.592074833	4604
ENSG00000196092	-1.614655331	0.237446555	5079
ENSG00000196104	-3.44909901	0.01973088	50859
ENSG00000196109	-0.100937048	0.939615837	163223
ENSG00000196110	-1.885601301	0.016049819	374879
ENSG00000196116	-0.32997565	0.303708191	23424
ENSG00000196118	2.968303277	0.003429647	90835
ENSG00000196123	1.348303896	0.038640404	653319
ENSG00000196126	-0.907617043	0.089118702	3123
ENSG00000196132	6.901010415	0.000342303	4661
ENSG00000196136	2.224679862	0.047901133	12
ENSG00000196139	-2.967511832	0.00261285	8644
ENSG00000196141	-1.697251278	3.8e-05	26010
ENSG00000196150	0.362765119	0.263810669	58500
ENSG00000196151	-0.03669764	0.924365681	151525
ENSG00000196152	-0.412332528	0.29829794	7633
ENSG00000196154	-3.881756176	5.12e-05	6275
ENSG00000196155	0.325371723	0.531893424	25894
ENSG00000196159	-4.05336476	8.6e-05	79633
ENSG00000196166	4.299571065	0.001571069	389649
ENSG00000196167	-0.212153937	0.868246501	399948
ENSG00000196169	-3.134117311	0.001083816	124602
ENSG00000196172	1.487179727	0.004397704	148213
ENSG00000196177	1.005092476	0.167917753	36
ENSG00000196182	-0.978309187	0.023997926	83931
ENSG00000196183	0.871480385	0.253172545	NA
ENSG00000196187	0.747629372	0.113582978	9725
ENSG00000196188	1.161714671	0.458987834	1510
ENSG00000196189	1.840454088	0.011217051	64218
ENSG00000196196	-4.692846279	9.95e-05	646962
ENSG00000196199	-0.744483012	0.043941087	54737
ENSG00000196204	0.257873728	0.420448715	441191
ENSG00000196205	1.297455549	0.092219443	NA
ENSG00000196208	2.400114194	0.087278976	9687
ENSG00000196209	-3.499579328	3.29e-05	284759
ENSG00000196214	0.181218047	0.573842077	90321
ENSG00000196218	0.982418532	0.400366195	6261
ENSG00000196220	0.804865708	0.14034535	9901
ENSG00000196227	-0.273363984	0.426829827	63939
ENSG00000196230	0.712739958	0.071231242	203068
ENSG00000196233	0.186164464	0.685378974	84458
ENSG00000196235	0.883727636	0.006466996	6829
ENSG00000196236	0.006065662	0.983586696	63929
ENSG00000196247	1.302361252	0.026980956	51427
ENSG00000196260	3.985511271	0.034421056	389376
ENSG00000196262	1.069113039	0.007142248	5478
ENSG00000196263	-1.225360462	0.031038057	57573
ENSG00000196267	1.244612824	0.052855655	162962
ENSG00000196268	0.014226303	0.970853077	284443
ENSG00000196275	-0.162192151	0.740878143	84163
ENSG00000196277	-3.131072591	0.006281692	2917
ENSG00000196284	-0.637106844	0.209995969	8464
ENSG00000196290	0.373871849	0.156823462	60491
ENSG00000196296	1.169527562	0.196265731	487
ENSG00000196301	-0.249205609	0.79343947	NA
ENSG00000196305	-0.10491164	0.714981977	3376
ENSG00000196312	-0.573797464	0.166974308	84278
ENSG00000196313	-0.32159617	0.532891463	9883
ENSG00000196323	-0.547503751	0.061894476	29068
ENSG00000196329	-3.955211356	3.81e-05	55340
ENSG00000196335	-0.15967756	0.837173136	56164
ENSG00000196338	-0.886164503	0.238420491	54413
ENSG00000196344	2.195923633	0.353661109	131
ENSG00000196345	-0.38112387	0.425868223	55888
ENSG00000196350	1.351587547	0.407603036	100287226
ENSG00000196352	-1.22228533	0.012766601	1604
ENSG00000196353	-1.092013804	0.263007218	131034
ENSG00000196357	0.198745104	0.615408013	147929
ENSG00000196358	-0.795154451	0.199198968	84628
ENSG00000196363	0.135457365	0.66684523	11091
ENSG00000196364	5.402951938	0.00296563	NA
ENSG00000196365	0.98224636	0.005241617	9361
ENSG00000196366	1.941965485	0.077593769	158055
ENSG00000196367	0.016084797	0.968292966	8295
ENSG00000196368	-1.556407971	0.024793037	55190
ENSG00000196369	-0.345833723	0.627170312	647135
ENSG00000196371	-1.766805364	0.009338285	2526
ENSG00000196372	1.62108005	0.000379104	79754
ENSG00000196376	-1.69777398	0.045207409	222553
ENSG00000196378	-0.100174182	0.763790292	80778
ENSG00000196381	-1.94444804	0.023125833	163115
ENSG00000196387	0.224874935	0.510351241	7699
ENSG00000196388	1.620867105	0.066739988	388324
ENSG00000196391	0.529216363	0.363170425	342132
ENSG00000196396	0.563463145	0.166190743	5770
ENSG00000196405	1.438471034	0.009706384	51466
ENSG00000196407	-0.304753717	0.590379771	284486
ENSG00000196411	0.326523538	0.589097785	2050
ENSG00000196417	0.594228283	0.161132763	91661
ENSG00000196418	0.638856667	0.257801494	7678
ENSG00000196419	0.269660775	0.275058397	2547
ENSG00000196420	-1.270148073	0.174162215	6276
ENSG00000196421	2.680709477	0.001063328	284739
ENSG00000196422	0.714672633	0.142520139	9858
ENSG00000196427	4.522088966	0.001802262	148545
ENSG00000196428	0.103747694	0.748457664	9819
ENSG00000196436	2.067588589	0.09056843	440348
ENSG00000196437	-0.095501882	0.784818858	148266
ENSG00000196440	-0.674140449	0.13986768	100131755
ENSG00000196449	0.809478427	0.030949246	79693
ENSG00000196453	0.705988228	0.109743709	27153
ENSG00000196455	-0.166937976	0.573492536	30849
ENSG00000196456	0.111432819	0.794332706	285971
ENSG00000196458	0.134934041	0.715364003	100289635
ENSG00000196459	0.415457334	0.314711768	6399
ENSG00000196460	-1.333324654	0.01590009	731220
ENSG00000196465	2.035706177	0.007065774	140465
ENSG00000196466	0.443211753	0.34641326	90576
ENSG00000196468	-5.36223143	2.21e-05	8823
ENSG00000196470	0.623374334	0.195628188	6477
ENSG00000196476	1.433077262	0.000620849	140680
ENSG00000196482	3.180546951	0.031719695	2104
ENSG00000196497	1.675171063	0.000482575	79711
ENSG00000196498	0.649824106	0.113608643	9612
ENSG00000196502	-0.940505228	0.114937671	6817
ENSG00000196503	3.425705984	0.031860832	132946
ENSG00000196504	0.172756838	0.505885822	55660
ENSG00000196505	0.04616824	0.886409283	54834
ENSG00000196507	3.246691298	0.001180452	85012
ENSG00000196510	0.902852283	0.016758447	51434
ENSG00000196511	-1.65123767	0.001775515	27010
ENSG00000196517	1.265931241	0.128810195	6536
ENSG00000196526	-0.968726982	0.021034488	60312
ENSG00000196531	0.402034494	0.267603515	4666
ENSG00000196535	-0.183976562	0.642374376	399687
ENSG00000196542	3.298916063	0.044199608	165679
ENSG00000196544	1.075747463	0.020914574	54785
ENSG00000196547	-1.672505911	0.002174868	4122
ENSG00000196549	-6.048883746	7.71e-06	4311
ENSG00000196550	1.719851303	0.024641996	729533
ENSG00000196553	2.193204655	0.097987479	440184
ENSG00000196557	2.561693592	0.005018768	8912
ENSG00000196562	0.539731038	0.399096647	55959
ENSG00000196565	-3.988925845	0.017131643	3048
ENSG00000196569	-5.434233396	1.53e-05	3908
ENSG00000196576	1.158644571	0.010847333	23654
ENSG00000196581	0.63472	0.514299395	55966
ENSG00000196584	2.471827787	0.016184882	7516
ENSG00000196586	2.012545584	0.002889634	4646
ENSG00000196588	0.055186268	0.856041818	57591
ENSG00000196591	0.430647793	0.184209483	3066
ENSG00000196597	0.201301828	0.583696866	158431
ENSG00000196600	-4.148910886	0.008150564	387601
ENSG00000196604	2.412267485	0.025598208	728378
ENSG00000196605	-1.069569691	0.008037107	100505555
ENSG00000196605	-1.069569691	0.008037107	162993
ENSG00000196611	4.000859194	0.010069651	4312
ENSG00000196616	-9.5634269	0.000430431	125
ENSG00000196620	4.489793542	0.086266935	7366
ENSG00000196628	-3.206119626	5.12e-05	6925
ENSG00000196632	1.202584831	0.026667957	65267
ENSG00000196636	-0.029752284	0.951909326	57001
ENSG00000196639	-2.550954013	0.000225276	3269
ENSG00000196642	0.869216619	0.066807709	55684
ENSG00000196646	-0.196157001	0.587889807	7695
ENSG00000196652	0.451490204	0.210624357	23660
ENSG00000196653	-0.73534648	0.215126797	91392
ENSG00000196655	0.467733388	0.143243873	51399
ENSG00000196659	0.729813926	0.123996414	150737
ENSG00000196663	-0.501894986	0.177222783	9895
ENSG00000196664	-1.612005871	0.032293183	51284
ENSG00000196666	-8.292239874	5.53e-07	399888
ENSG00000196668	2.603289652	0.011913812	100287569
ENSG00000196670	0.547921967	0.142514935	643836
ENSG00000196678	0.946618505	0.067472539	112479
ENSG00000196683	-0.422973834	0.165513298	54543
ENSG00000196684	3.415703962	0.000707112	84941
ENSG00000196689	-0.111751962	0.843789114	7442
ENSG00000196693	-0.290190609	0.527125596	7582
ENSG00000196700	0.587361515	0.081581427	57473
ENSG00000196704	0.607805244	0.071008268	51321
ENSG00000196705	0.414411471	0.250112859	170959
ENSG00000196712	-0.048927738	0.886022295	4763
ENSG00000196715	-2.193164271	3.67e-05	154807
ENSG00000196724	0.578204615	0.225455187	147686
ENSG00000196730	-2.902367077	1.24e-05	1612
ENSG00000196735	-1.203496827	0.033626017	3117
ENSG00000196739	0.514189883	0.42474735	85301
ENSG00000196741	-0.114414121	0.76819893	NA
ENSG00000196743	-0.384494852	0.26466188	2760
ENSG00000196747	6.804544918	0.003876971	8329
ENSG00000196748	6.232264167	0.007959114	389383
ENSG00000196754	1.38106298	0.31427464	6273
ENSG00000196756	1.902971702	0.00182748	388796
ENSG00000196757	0.452106025	0.226376168	90592
ENSG00000196776	-0.019852281	0.962915173	961
ENSG00000196781	-1.282517902	0.097246598	7088
ENSG00000196782	-0.433848507	0.394869483	55534
ENSG00000196787	1.523803507	0.171096755	8969
ENSG00000196792	-0.456523522	0.193494336	29966
ENSG00000196793	1.577510003	0.00547914	8187
ENSG00000196805	-2.08715477	0.143642537	6701
ENSG00000196810	0.769758628	0.078647818	NA
ENSG00000196812	1.778786892	0.001458353	80345
ENSG00000196814	0.047538448	0.940116513	89853
ENSG00000196821	-0.42680374	0.120104968	64771
ENSG00000196834	2.673305496	0.059747474	653269
ENSG00000196839	-0.554631331	0.415721066	100
ENSG00000196843	2.577696643	0.040562701	10865
ENSG00000196850	-0.994478862	0.004797651	160760
ENSG00000196860	-0.217659887	0.690445566	387990
ENSG00000196865	-0.293382045	0.426333981	374354
ENSG00000196866	4.950180257	0.007808397	3013
ENSG00000196867	0.040920922	0.907781481	140612
ENSG00000196872	1.492689805	0.011586542	343990
ENSG00000196873	0.825399552	0.197357033	445571
ENSG00000196873	0.825399552	0.197357033	220869
ENSG00000196876	0.990778873	0.240654495	6334
ENSG00000196878	-1.285276531	0.147858565	3914
ENSG00000196890	2.567658503	0.032610931	128312
ENSG00000196911	-1.146779647	0.00674645	3841
ENSG00000196912	-0.696923062	0.260134825	57730
ENSG00000196914	-0.329933365	0.468952165	23365
ENSG00000196917	0.051561308	0.953387347	27198
ENSG00000196922	0.659152328	0.196322279	286101
ENSG00000196923	-0.054057043	0.9037536	9260
ENSG00000196924	-1.515717169	0.003841732	2316
ENSG00000196932	2.201841086	0.098651914	219623
ENSG00000196935	-0.156835912	0.742442789	57522
ENSG00000196937	-0.552922839	0.059007784	10447
ENSG00000196943	-0.083377533	0.776615249	161424
ENSG00000196950	0.400344465	0.378653951	57181
ENSG00000196951	-0.00461276	0.994798875	100129858
ENSG00000196954	-1.057550883	0.039544394	837
ENSG00000196961	0.371765264	0.22122567	160
ENSG00000196967	-0.207188678	0.570804335	199704
ENSG00000196968	-0.726292743	0.046757014	170384
ENSG00000196972	-1.719436148	0.014688346	644596
ENSG00000196975	-0.57642005	0.119408728	307
ENSG00000196976	1.95102811	0.004284145	8270
ENSG00000196981	0.245949444	0.389246259	54554
ENSG00000196998	0.245998866	0.415735271	11152
ENSG00000197006	0.020044022	0.958453737	51108
ENSG00000197008	1.329396539	0.011389894	7697
ENSG00000197013	-0.035856967	0.905616192	353088
ENSG00000197016	-0.703157571	0.065461259	388566
ENSG00000197019	-0.05187737	0.917837378	29950
ENSG00000197020	0.329321872	0.392485468	163227
ENSG00000197021	0.935893689	0.051378637	541578
ENSG00000197024	-0.334060262	0.23557272	57541
ENSG00000197037	0.307239137	0.462322825	221785
ENSG00000197043	-0.760505956	0.215503077	309
ENSG00000197044	-0.880542716	0.072313978	126068
ENSG00000197045	-0.235746363	0.563788365	2764
ENSG00000197046	3.023968454	0.022129164	284266
ENSG00000197050	0.408493308	0.28113014	147923
ENSG00000197054	0.102298143	0.814117252	284390
ENSG00000197056	-0.194078082	0.532899429	79830
ENSG00000197057	-2.190527455	0.024676713	401124
ENSG00000197062	-0.073195719	0.83125893	7741
ENSG00000197063	-0.438913791	0.245119464	4097
ENSG00000197070	1.603059602	0.000230638	92714
ENSG00000197077	-0.628447399	0.101605804	85379
ENSG00000197081	-0.96562265	0.051470158	3482
ENSG00000197083	-4.779653961	6.08e-07	NA
ENSG00000197093	-0.531635071	0.229949204	79690
ENSG00000197102	-0.267233129	0.37802933	1778
ENSG00000197106	0.936140062	0.404685934	388662
ENSG00000197111	0.072092219	0.779988876	5094
ENSG00000197114	1.369015308	0.004617181	84619
ENSG00000197119	1.310747867	0.002383475	123096
ENSG00000197121	-1.13974828	0.22744489	80055
ENSG00000197122	1.065364764	0.00701804	6714
ENSG00000197124	1.241024295	0.021029433	91120
ENSG00000197128	0.74562479	0.071101914	400720
ENSG00000197134	0.353188608	0.668910968	113835
ENSG00000197136	0.781159489	0.02209342	399909
ENSG00000197140	-0.156098929	0.795135147	203102
ENSG00000197142	-1.434723216	0.055126984	51703
ENSG00000197147	-0.133819093	0.72846431	23507
ENSG00000197150	1.098923788	0.01012231	11194
ENSG00000197157	0.606929269	0.151577377	27044
ENSG00000197162	0.595626149	0.095207611	146540
ENSG00000197165	0.302526769	0.751695835	6799
ENSG00000197168	1.453092192	0.002993599	341676
ENSG00000197170	0.905567061	0.010858631	5718
ENSG00000197181	-3.994127703	0.000310785	55124
ENSG00000197182	0.142447755	0.827620012	400931
ENSG00000197183	0.908112482	0.01696629	140688
ENSG00000197191	2.9465892	0.002843454	375791
ENSG00000197208	3.278455481	0.005545607	6583
ENSG00000197217	0.181757319	0.561769724	9583
ENSG00000197223	-0.173941808	0.599751745	10438
ENSG00000197226	-0.292098134	0.39658338	23061
ENSG00000197238	3.24766525	0.00295024	8363
ENSG00000197245	-3.454594283	0.000218498	79927
ENSG00000197249	4.321474961	0.047473235	5265
ENSG00000197253	-0.781718881	0.341714111	64499
ENSG00000197256	-2.932972063	8.71e-06	25959
ENSG00000197258	-0.719222754	0.179245641	NA
ENSG00000197261	-0.347387252	0.707578387	135398
ENSG00000197265	0.029330893	0.931373743	2961
ENSG00000197272	1.254158141	0.161712852	246778
ENSG00000197275	2.216705209	0.011892671	25788
ENSG00000197279	2.888492068	0.000325346	7718
ENSG00000197283	0.56760629	0.201240117	8831
ENSG00000197291	-1.713505211	0.1378282	100190938
ENSG00000197296	-0.986535547	0.088330783	128486
ENSG00000197299	2.701350137	0.005341278	641
ENSG00000197302	0.367906901	0.294425942	124411
ENSG00000197308	5.598152052	0.001526044	399717
ENSG00000197312	-0.249727708	0.439036485	84301
ENSG00000197321	-2.274725933	0.000388248	6840
ENSG00000197322	3.690514192	0.050121694	400591
ENSG00000197323	-0.085523328	0.762890227	51592
ENSG00000197324	-0.097011579	0.856369734	26020
ENSG00000197329	-1.69170758	0.000506386	57162
ENSG00000197343	0.052227258	0.880538636	79027
ENSG00000197345	0.825942753	0.011551533	219927
ENSG00000197355	0.286254251	0.506443584	91373
ENSG00000197358	0.310552414	0.713651108	NA
ENSG00000197360	0.763504396	0.534060793	148198
ENSG00000197361	-0.655114854	0.232597467	283807
ENSG00000197362	0.520484685	0.315067736	136051
ENSG00000197363	0.96574306	0.029850304	340385
ENSG00000197372	1.308551025	0.005136752	171392
ENSG00000197375	1.484954824	0.011442921	6584
ENSG00000197380	-0.851247585	0.1397478	147906
ENSG00000197381	-1.286140231	0.002756798	104
ENSG00000197385	1.742351216	0.034657502	344787
ENSG00000197386	-0.063361506	0.83884081	3064
ENSG00000197405	-2.890215534	0.000222084	728
ENSG00000197406	-2.537299698	0.018890487	1735
ENSG00000197408	5.305263513	0.000591866	1555
ENSG00000197409	5.113412817	0.001844364	8351
ENSG00000197410	0.123794963	0.92282774	54798
ENSG00000197415	0.308866623	0.703987902	79674
ENSG00000197417	0.068741102	0.858417039	23729
ENSG00000197429	-0.292134105	0.361906374	3652
ENSG00000197442	-3.000127409	6.22e-05	4217
ENSG00000197444	5.548433636	0.011370404	55753
ENSG00000197448	0.24686471	0.589215473	373156
ENSG00000197451	1.204717447	0.005469614	3182
ENSG00000197457	1.853231058	0.043303057	50861
ENSG00000197461	-0.729955671	0.145605306	5154
ENSG00000197465	-4.123709281	0.000161284	2996
ENSG00000197467	1.318504937	0.023776166	1305
ENSG00000197471	-1.732073028	0.00458274	6693
ENSG00000197472	4.251154658	0.004491176	57116
ENSG00000197479	-1.941556742	0.041856205	56125
ENSG00000197483	1.57957737	0.004621399	89887
ENSG00000197496	2.141386669	0.033013845	81031
ENSG00000197497	0.082877004	0.835233972	79788
ENSG00000197498	0.252977035	0.505434734	84154
ENSG00000197506	-2.050884243	0.248893883	64078
ENSG00000197520	0.427556899	0.584145021	400823
ENSG00000197530	1.092230552	0.03699653	142678
ENSG00000197535	-1.230603282	0.011155142	4644
ENSG00000197536	-1.531881677	0.0057742	441108
ENSG00000197540	-0.63280224	0.440797429	3004
ENSG00000197548	0.00092225	0.997827886	10533
ENSG00000197555	0.155997678	0.691631465	26037
ENSG00000197557	0.831003149	0.110922855	92104
ENSG00000197558	-1.040409035	0.171826275	23145
ENSG00000197561	-6.660934461	1.73e-05	1991
ENSG00000197562	1.790592984	4.24e-05	57799
ENSG00000197563	0.480139356	0.148534216	23556
ENSG00000197565	0.44515543	0.702206453	1288
ENSG00000197566	-0.866868825	0.047950267	57547
ENSG00000197568	0.73620914	0.094121568	11147
ENSG00000197576	-2.799015819	0.004794384	3201
ENSG00000197579	-0.476084479	0.135889537	10210
ENSG00000197580	-0.411110444	0.50530995	83875
ENSG00000197582	1.880229096	0.129782214	NA
ENSG00000197584	-2.831751313	0.02149138	10242
ENSG00000197586	1.421148578	0.000696857	955
ENSG00000197587	2.887895015	0.017967166	127343
ENSG00000197594	-0.562346698	0.369932303	5167
ENSG00000197599	2.205821437	0.002809881	645811
ENSG00000197601	0.765229857	0.246842064	84188
ENSG00000197603	-0.020340341	0.965691474	65250
ENSG00000197608	0.257500771	0.549985417	284371
ENSG00000197614	-5.934818232	1.28e-06	8076
ENSG00000197619	-0.000866824	0.998296557	284370
ENSG00000197620	1.06656986	0.012134006	91966
ENSG00000197622	0.523859857	0.042670302	56882
ENSG00000197629	-3.950593667	6.31e-06	219972
ENSG00000197632	-0.72093326	0.596060242	5055
ENSG00000197635	-3.158649158	0.002130357	1803
ENSG00000197641	1.963070749	0.315564697	5275
ENSG00000197646	-3.458075555	6.74e-06	80380
ENSG00000197647	0.765596811	0.049355751	163059
ENSG00000197653	-0.668388433	0.293527981	196385
ENSG00000197694	-0.400261044	0.271117232	6709
ENSG00000197696	-2.820740942	0.000514317	4828
ENSG00000197702	-1.675708168	0.0006222	55742
ENSG00000197705	-2.103876161	0.031270301	57565
ENSG00000197712	-0.564422913	0.15416245	92689
ENSG00000197713	0.192120478	0.501062475	6120
ENSG00000197714	0.029808445	0.957543914	10794
ENSG00000197721	0.834289991	0.40497998	1379
ENSG00000197724	-0.490494302	0.09910866	5253
ENSG00000197728	0.538261361	0.306081876	6231
ENSG00000197744	0.769552301	0.202618557	NA
ENSG00000197746	-0.302071446	0.406787261	5660
ENSG00000197747	-1.527327924	0.053006423	6281
ENSG00000197748	0.936773657	0.22163568	80217
ENSG00000197753	6.050221355	0.001043092	222662
ENSG00000197756	0.428588656	0.309693841	6168
ENSG00000197757	-0.880438341	0.08046457	3223
ENSG00000197763	-0.658854692	0.064116628	645840
ENSG00000197763	-0.658854692	0.064116628	114112
ENSG00000197766	-6.202486412	1.69e-08	1675
ENSG00000197768	0.630313259	0.417192292	441476
ENSG00000197769	-6.444785911	5.96e-06	440738
ENSG00000197771	-0.235090806	0.374470671	79892
ENSG00000197774	1.855195163	0.002095225	197342
ENSG00000197776	-1.45274897	0.014347622	122773
ENSG00000197779	-0.206701406	0.66899963	347344
ENSG00000197780	-0.396452958	0.272103002	6884
ENSG00000197782	-0.386498852	0.318326415	284323
ENSG00000197785	1.722890566	0.003318193	55210
ENSG00000197798	-0.81860183	0.039831016	79607
ENSG00000197808	0.458448051	0.192668305	92283
ENSG00000197816	-1.632322266	0.024882818	100499483
ENSG00000197818	0.564233953	0.23542643	23315
ENSG00000197822	3.072705602	0.021644198	100506658
ENSG00000197837	2.205361069	0.015670501	121504
ENSG00000197838	4.408603598	0.009390389	1553
ENSG00000197841	-0.080798416	0.819288847	339318
ENSG00000197847	1.134965244	0.179061855	NA
ENSG00000197852	-2.727408805	0.00024379	55924
ENSG00000197857	0.59537616	0.250474877	51710
ENSG00000197858	0.916824452	0.011384295	8733
ENSG00000197859	1.128243391	0.086861742	9719
ENSG00000197860	-1.915543326	0.00011853	54557
ENSG00000197863	0.037461333	0.912441943	388536
ENSG00000197870	1.989657218	0.065888753	5544
ENSG00000197872	-3.660285421	9.12e-07	81553
ENSG00000197879	-1.373761108	0.007838662	4641
ENSG00000197882	-5.765456184	6.87e-05	NA
ENSG00000197885	0.317688915	0.510246182	28512
ENSG00000197888	7.425609072	0.029909513	7367
ENSG00000197889	1.300316024	0.097415962	644890
ENSG00000197891	-8.277873462	0.002016905	116085
ENSG00000197892	0.821511985	0.306296049	23303
ENSG00000197893	-2.514944108	0.107738827	4892
ENSG00000197894	-1.31822316	0.00241171	128
ENSG00000197903	2.393494261	0.000361715	85236
ENSG00000197905	1.293188559	0.033734344	7004
ENSG00000197912	0.203343112	0.594876254	6687
ENSG00000197915	-2.326058402	0.042982268	388697
ENSG00000197921	1.034404522	0.40348319	388585
ENSG00000197927	0.336342359	0.600047541	NA
ENSG00000197928	-1.358171642	0.178683449	342926
ENSG00000197930	0.639635508	0.07634534	30001
ENSG00000197933	0.001863334	0.996653979	55552
ENSG00000197935	0.586370758	0.381826451	282890
ENSG00000197937	-0.425274273	0.228318239	84671
ENSG00000197943	-2.580081728	4.31e-06	5336
ENSG00000197948	0.443911999	0.3575959	89848
ENSG00000197951	0.390369887	0.308254224	58491
ENSG00000197953	-2.043661001	0.146809807	344752
ENSG00000197956	-1.51966163	0.036984786	6277
ENSG00000197958	0.804131565	0.143940319	6136
ENSG00000197959	-2.41014735	0.000176041	26052
ENSG00000197961	1.024225302	0.04187108	7675
ENSG00000197965	0.016968354	0.960155504	9019
ENSG00000197969	-0.994493206	0.015768702	23230
ENSG00000197971	-1.030184007	0.109775137	4155
ENSG00000197976	0.841379861	0.078647537	8227
ENSG00000197977	3.537775464	0.056235447	54898
ENSG00000197978	0.273608155	0.706833712	440295
ENSG00000197980	2.055591736	0.001024585	389170
ENSG00000197982	1.075718983	0.063072406	127687
ENSG00000197989	1.422102617	0.05713049	85028
ENSG00000197992	-2.418366193	0.009370178	283420
ENSG00000197993	0.373221504	0.674964436	3792
ENSG00000198000	-0.484919432	0.044862981	55035
ENSG00000198001	-0.120779128	0.688609423	51135
ENSG00000198003	3.564010808	0.004311546	115948
ENSG00000198010	-4.225428232	0.000527563	9228
ENSG00000198015	1.080298444	0.004259108	28977
ENSG00000198018	0.800758133	0.06553869	57089
ENSG00000198019	-0.953708735	0.129883996	2210
ENSG00000198026	0.707973644	0.043888711	63925
ENSG00000198028	-2.684804192	0.089939969	147741
ENSG00000198034	0.102964843	0.777488792	6191
ENSG00000198039	1.12157338	0.033587177	10793
ENSG00000198040	0.019485361	0.950389178	7637
ENSG00000198042	0.236886367	0.495535031	84549
ENSG00000198046	-0.095505224	0.92832436	63934
ENSG00000198053	-2.780157333	3.07e-07	140885
ENSG00000198054	8.055756624	0.022592833	84677
ENSG00000198055	0.701388442	0.025882333	2870
ENSG00000198056	0.652434023	0.144021833	5557
ENSG00000198060	0.009930758	0.969520777	54708
ENSG00000198064	-1.651556932	0.174480541	613037
ENSG00000198074	2.169120149	0.329663579	57016
ENSG00000198075	-1.229416043	0.28582685	27233
ENSG00000198077	1.951083264	0.154039076	1549
ENSG00000198081	-0.583595029	0.055349214	7541
ENSG00000198087	0.21071781	0.547208498	23607
ENSG00000198088	1.568693809	0.060006024	54830
ENSG00000198089	1.383610009	0.001557116	9814
ENSG00000198093	0.957402788	0.084000973	65251
ENSG00000198099	-3.065168168	0.047939251	127
ENSG00000198105	-0.299168779	0.358501268	57209
ENSG00000198108	-1.575990181	0.024944836	337876
ENSG00000198113	-1.000058903	0.111782448	54863
ENSG00000198121	-2.368000404	0.001218393	1902
ENSG00000198125	3.256902361	0.013620793	4151
ENSG00000198130	-0.940926714	0.037057489	26275
ENSG00000198131	1.256682195	0.002535748	27300
ENSG00000198133	0.364322901	0.438303216	161145
ENSG00000198142	0.613421842	0.266335052	65124
ENSG00000198146	-0.865281582	0.14244106	54989
ENSG00000198155	0.922207158	0.092714524	642280
ENSG00000198157	0.705336723	0.292168853	79366
ENSG00000198160	-0.622954615	0.052815209	57708
ENSG00000198162	-0.54999487	0.210066197	10905
ENSG00000198168	1.875634478	0.000507001	258010
ENSG00000198169	0.493495152	0.099617463	90987
ENSG00000198171	1.607681936	0.001030036	65992
ENSG00000198176	0.279557623	0.29679566	7027
ENSG00000198182	0.509401675	0.160248203	84775
ENSG00000198185	1.253375921	0.177177467	55713
ENSG00000198189	-3.532110792	1.73e-05	51170
ENSG00000198198	-0.765176991	0.028365219	23334
ENSG00000198203	-1.132695854	0.413752688	6819
ENSG00000198205	-0.588212099	0.285822544	7789
ENSG00000198208	0.70088835	0.286324195	83694
ENSG00000198216	-0.11307666	0.914258551	777
ENSG00000198218	-0.328289726	0.230272269	54870
ENSG00000198221	1.854949886	0.042839123	653483
ENSG00000198223	-1.797709774	0.009080597	1438
ENSG00000198225	-0.580593582	0.270941306	NA
ENSG00000198231	-0.183656151	0.437552801	11325
ENSG00000198242	0.453002588	0.177247305	6147
ENSG00000198246	0.516888322	0.204862474	55315
ENSG00000198251	6.539657603	0.002688244	NA
ENSG00000198252	-0.235795962	0.47973646	6815
ENSG00000198258	1.23438749	0.004501654	59286
ENSG00000198265	-0.616616809	0.121565092	9931
ENSG00000198270	0.739242128	0.084984931	89894
ENSG00000198276	0.64144274	0.150039921	54963
ENSG00000198286	-0.470269763	0.424782769	84433
ENSG00000198298	0.610153176	0.220039932	220992
ENSG00000198300	1.115422647	0.415624022	5178
ENSG00000198301	-0.200782255	0.532092931	55153
ENSG00000198315	-0.307508155	0.441947132	7745
ENSG00000198324	0.65752489	0.188069662	144717
ENSG00000198331	1.235578556	0.014593328	219844
ENSG00000198336	-1.929591698	0.01402205	4635
ENSG00000198342	0.425261741	0.558311111	79973
ENSG00000198346	0.685787175	0.15025538	126017
ENSG00000198353	0.72043422	0.329340558	3221
ENSG00000198354	-1.651502193	0.180997861	340578
ENSG00000198355	1.553340187	0.010328359	415116
ENSG00000198356	0.829305995	0.024649197	439
ENSG00000198363	-2.432569802	0.000706328	444
ENSG00000198369	0.011000217	0.982188653	200734
