Ensembl_ID	HGNC_symbol	logFC	Fold.Change	P.Value	adj.P.Val
ENSG00000111913	RIPOR2	0.056670504	1.040062701	0.645666693	0.950329144
ENSG00000270066		0.058603977	1.041457507	0.645711049	0.950329144
ENSG00000182257	PRR34	0.03896814	1.027378751	0.645727204	0.950329144
ENSG00000132530	XAF1	-0.08074971	-1.057567472	0.645872546	0.950329144
ENSG00000152056	AP1S3	-0.057216202	-1.040456178	0.645936165	0.950329144
ENSG00000162819	BROX	-0.051753495	-1.036523981	0.646077516	0.950329144
ENSG00000204869	IGFL4	0.046069363	1.032448173	0.646157065	0.950329144
ENSG00000215009	ACSM4	-0.034440302	-1.02415942	0.646178711	0.950329144
ENSG00000198964	SGMS1	-0.062834352	-1.044515826	0.646232843	0.950330547
ENSG00000113456	RAD1	-0.054086757	-1.038201701	0.646433276	0.950399175
ENSG00000179841	AKAP5	-0.069391847	-1.04927428	0.646454338	0.950399175
ENSG00000150593	PDCD4	-0.046545473	-1.032788952	0.646455936	0.950399175
ENSG00000235263		-0.045940581	-1.032356016	0.646491435	0.950399175
ENSG00000171989	LDHAL6B	0.047198152	1.033256294	0.646585409	0.950399175
ENSG00000235823	OLMALINC	0.112471271	1.08107849	0.646747935	0.950399175
ENSG00000221931	OR6X1	-0.051754889	-1.036524982	0.646749116	0.950399175
ENSG00000229578	LINC00358	-0.061904955	-1.043843157	0.646804502	0.950399175
ENSG00000139610	CELA1	-0.052556516	-1.037101083	0.646832318	0.950399175
ENSG00000125703	ATG4C	0.05390651	1.038071999	0.646855831	0.950399175
ENSG00000213104	NPM1P46	0.048194876	1.033970393	0.646936031	0.950399175
ENSG00000107611	CUBN	0.036580801	1.025680074	0.646978486	0.950399175
ENSG00000160199	PKNOX1	0.058798639	1.04159804	0.647041182	0.950399175
ENSG00000156414	TDRD9	-0.124421118	-1.090070254	0.647053555	0.950399175
ENSG00000126461	SCAF1	0.055117945	1.038944037	0.647080423	0.950399175
ENSG00000133858	ZFC3H1	0.050587932	1.035686904	0.647134453	0.950399175
ENSG00000062194	GPBP1	-0.043108385	-1.030331357	0.647184712	0.950416657
ENSG00000134825	TMEM258	0.050447339	1.03558598	0.647221973	0.950416657
ENSG00000132874	SLC14A2	0.052904468	1.037351243	0.647346997	0.950499818
ENSG00000279208		0.056316498	1.039807523	0.647376671	0.950499818
ENSG00000249626		-0.062425791	-1.044220069	0.647479225	0.950499818
ENSG00000136546	SCN7A	-0.054514652	-1.038509671	0.647500049	0.950499818
ENSG00000167637	ZNF283	-0.052477137	-1.037044022	0.647504567	0.950499818
ENSG00000182223	ZAR1	0.049016373	1.034559323	0.647555887	0.950499818
ENSG00000171936	OR10H3	-0.047195289	-1.033254244	0.647678925	0.950518185
ENSG00000162836	ACP6	0.085134728	1.0607868	0.647688162	0.950518185
ENSG00000231656	FAM90A18P	-0.054654196	-1.038610126	0.64768951	0.950518185
ENSG00000163106	HPGDS	0.051716264	1.036497232	0.647703244	0.950518185
ENSG00000260032	NORAD	-0.061165601	-1.043308344	0.647749575	0.950518185
ENSG00000169609	C15orf40	0.067037985	1.047563708	0.647768519	0.950518185
ENSG00000284471		-0.052667656	-1.037180981	0.647885545	0.950576663
ENSG00000188488	SERPINA5	0.045947158	1.032360722	0.647949317	0.95063324
ENSG00000111670	GNPTAB	0.042417239	1.029837878	0.648107807	0.950708284
ENSG00000258033		0.069446812	1.049314256	0.648182202	0.950708284
ENSG00000279673		0.059670453	1.042227663	0.648240332	0.950708284
ENSG00000175061	LRRC75A-AS1	-0.0480929	-1.03389731	0.648358169	0.950708284
ENSG00000166682	TMPRSS5	0.149196255	1.108951488	0.648430451	0.950708284
ENSG00000176253	OR4K13	-0.054540949	-1.038528601	0.648440644	0.950708284
ENSG00000165807	PPP1R36	0.039052589	1.027438891	0.648451744	0.950708284
ENSG00000276822		-0.043115032	-1.030336103	0.648469506	0.950708284
ENSG00000171014	OR4D5	-0.043174703	-1.03037872	0.648517943	0.950708284
ENSG00000117226	GBP3	0.040994276	1.028822626	0.648629901	0.950708284
ENSG00000100445	SDR39U1	-0.055045758	-1.038892054	0.648647578	0.950708284
ENSG00000203942	C10orf62	-0.042469241	-1.029874999	0.64866504	0.950708284
ENSG00000173372	C1QA	-0.04718069	-1.033243788	0.64868008	0.950708284
ENSG00000161010	MRNIP	0.047356991	1.033370061	0.648699394	0.950708284
ENSG00000207616	MIR515-1	-0.048227005	-1.03399342	0.648736855	0.950708284
ENSG00000166961	MS4A15	0.051072849	1.036035077	0.648900326	0.950708284
ENSG00000105705	SUGP1	0.047821236	1.033702643	0.648964931	0.950708284
ENSG00000198356	ASNA1	0.062800252	1.044491138	0.649026011	0.950708284
ENSG00000255794	RMST	-0.048848437	-1.034438902	0.649121454	0.950708284
ENSG00000258819	LINC02289	-0.045174504	-1.031807976	0.649145637	0.950708284
ENSG00000144560	VGLL4	0.054760401	1.038686587	0.649157069	0.950708284
ENSG00000203791	EEF1AKMT2	-0.058121997	-1.041109632	0.649236168	0.950708284
ENSG00000270231	NBPF8	-0.051425326	-1.03628823	0.649240999	0.950708284
ENSG00000204661	C5orf60	0.050368984	1.035529737	0.649469007	0.950769015
ENSG00000235718	MFRP	-0.044200621	-1.031111695	0.649498499	0.950769015
ENSG00000130511	SSBP4	-0.073230612	-1.052069937	0.649640906	0.950769015
ENSG00000281692	PACRG-AS1	0.050462641	1.035596964	0.649649913	0.950769015
ENSG00000241549	GUSBP2	-0.125810377	-1.091120454	0.649704512	0.950769015
ENSG00000166428	PLD4	0.055306737	1.039080002	0.649807571	0.950769015
ENSG00000204704	OR2W1	-0.055368497	-1.039124485	0.649827078	0.950769015
ENSG00000134049	IER3IP1	0.055689492	1.039355713	0.649840216	0.950769015
ENSG00000122085	MTERF4	0.051397596	1.036268312	0.64985543	0.950769015
ENSG00000134438	RAX	-0.053201208	-1.037564632	0.649857316	0.950769015
ENSG00000279588		-0.040523986	-1.028487305	0.649989417	0.950807042
ENSG00000215871		0.044696175	1.031465934	0.650009386	0.950807042
ENSG00000234261		0.045992381	1.032393083	0.65005142	0.950831642
ENSG00000207814	MIR147A	-0.039842661	-1.028001708	0.650109695	0.950842233
ENSG00000129437	KLK14	-0.040485009	-1.028459519	0.650146313	0.950842233
ENSG00000163873	GRIK3	0.087562434	1.062573349	0.650434611	0.950851696
ENSG00000135597	REPS1	0.064545614	1.045755521	0.650495601	0.950851696
ENSG00000234491	HNRNPA1P51	0.05505509	1.038898773	0.65052054	0.950851696
ENSG00000235207	TUBBP6	0.043605281	1.030686286	0.650536463	0.950851696
ENSG00000125691	RPL23	0.062127694	1.044004329	0.6506126	0.950851696
ENSG00000154269	ENPP3	0.04062952	1.028562542	0.650621015	0.950851696
ENSG00000113389	NPR3	0.052759161	1.037246767	0.650664074	0.950851696
ENSG00000256061	DNAAF4	0.067963011	1.0482356	0.650725483	0.950851696
ENSG00000250247	SEPHS2P1	0.049749117	1.035084908	0.650801991	0.950851696
ENSG00000177721	ANXA2R	0.043907023	1.030901878	0.650834547	0.950851696
ENSG00000184845	DRD1	-0.053574186	-1.037832907	0.650874411	0.950851696
ENSG00000221604	MIR1293	0.056369637	1.039845823	0.650884799	0.950851696
ENSG00000213779		-0.046251264	-1.032578357	0.65089576	0.950851696
ENSG00000147364	FBXO25	0.055506418	1.03922383	0.650979592	0.950913034
ENSG00000136754	ABI1	0.048980569	1.034533648	0.650989712	0.950913034
ENSG00000212766	EWSAT1	-0.051818036	-1.036570352	0.651390964	0.950996269
ENSG00000084676	NCOA1	0.040903089	1.0287576	0.65145937	0.951009619
ENSG00000156170	NDUFAF6	-0.073844676	-1.052517832	0.65150422	0.951038273
ENSG00000068654	POLR1A	-0.045355085	-1.031937135	0.65160741	0.951051981
ENSG00000236886		0.058666022	1.041502298	0.651649443	0.951051981
ENSG00000152580	IGSF10	0.053590615	1.037844726	0.651650956	0.951051981
ENSG00000189037	DUSP21	0.050837231	1.035865888	0.651680127	0.951051981
ENSG00000240480		0.042501625	1.029898117	0.65174061	0.951051981
ENSG00000205057	CLLU1OS	0.046405834	1.032688993	0.651789135	0.951056838
ENSG00000147202	DIAPH2	-0.08266439	-1.05897196	0.651810644	0.951056838
ENSG00000099985	OSM	0.042491676	1.029891014	0.651844256	0.951056838
ENSG00000157483	MYO1E	0.049940406	1.035222161	0.651844828	0.951056838
ENSG00000145782	ATG12	-0.057262354	-1.040489462	0.652133824	0.951239991
ENSG00000185482	STAC3	-0.045808931	-1.032261815	0.652332823	0.951239991
ENSG00000108556	CHRNE	-0.052064244	-1.036747267	0.652377938	0.951239991
ENSG00000174327	SLC16A13	-0.050028676	-1.035285501	0.652421384	0.951239991
ENSG00000088930	XRN2	-0.054712959	-1.03865243	0.652484529	0.951239991
ENSG00000253100		0.039593015	1.027823836	0.652549128	0.951239991
ENSG00000118245	TNP1	0.040121926	1.028200719	0.652574411	0.951239991
ENSG00000113441	LNPEP	0.054186864	1.038273743	0.652575176	0.951239991
ENSG00000223614	ZNF735	-0.040454806	-1.028437988	0.652706806	0.951262542
ENSG00000002079	MYH16	-0.041185856	-1.028959256	0.652918575	0.951262542
ENSG00000186407	CD300E	0.040674533	1.028594635	0.653047131	0.951262542
ENSG00000170465	KRT6C	-0.061959625	-1.043882713	0.653103639	0.951262542
ENSG00000157343	ARMC12	0.047756536	1.033656285	0.653151437	0.951262542
ENSG00000207577	MIR587	0.049512077	1.034914854	0.653592848	0.951262542
ENSG00000249741		0.050282105	1.03546738	0.653927919	0.951262542
ENSG00000205559	CHKB-AS1	0.046371927	1.032664722	0.653946922	0.951262542
ENSG00000276975	HYDIN2	0.043264224	1.030442658	0.6540018	0.951262542
ENSG00000074219	TEAD2	-0.063471505	-1.044977229	0.65407746	0.951262542
ENSG00000149021	SCGB1A1	0.046205363	1.032545505	0.654109221	0.951262542
ENSG00000105993	DNAJB6	-0.044505028	-1.031329282	0.654124691	0.951262542
ENSG00000175264	CHST1	0.052599533	1.037132007	0.654208122	0.951262542
ENSG00000198925	ATG9A	-0.050328841	-1.035500924	0.654220258	0.951262542
ENSG00000222715	MIR1911	-0.048787358	-1.034395108	0.654272055	0.951262542
ENSG00000104774	MAN2B1	0.058355617	1.041278236	0.654291403	0.951262542
ENSG00000100403	ZC3H7B	-0.042390065	-1.02981848	0.654433661	0.951262542
ENSG00000168813	ZNF507	0.036254277	1.025447959	0.65446721	0.951262542
ENSG00000170961	HAS2	-0.049787733	-1.035112614	0.654499613	0.951262542
ENSG00000108671	PSMD11	0.054546135	1.038532335	0.654521101	0.951262542
ENSG00000161850	KRT82	0.05243986	1.037017226	0.654550082	0.951262542
ENSG00000206090		-0.060822861	-1.043060515	0.654558194	0.951262542
ENSG00000036828	CASR	-0.045500195	-1.032040935	0.654584386	0.951262542
ENSG00000255445		0.045217437	1.031838682	0.654585035	0.951262542
ENSG00000134247	PTGFRN	-0.102387391	-1.073548516	0.65468127	0.951262542
ENSG00000101224	CDC25B	-0.049775607	-1.035103914	0.654690543	0.951262542
ENSG00000112378	PERP	0.060969379	1.043166452	0.654731097	0.951262542
ENSG00000187942	LDLRAD2	0.038251286	1.026868388	0.654781752	0.951262542
ENSG00000177596		0.0586889	1.041518814	0.654791953	0.951262542
ENSG00000186907	RTN4RL2	0.052442781	1.037019327	0.654904279	0.951262542
ENSG00000155545	MIER3	-0.046857206	-1.033012138	0.654977052	0.951262542
ENSG00000186081	KRT5	0.046067101	1.032446554	0.654993187	0.951262542
ENSG00000112116	IL17F	0.046031435	1.032421031	0.655069064	0.951262542
ENSG00000215146		-0.05095878	-1.035953164	0.655152401	0.951262542
ENSG00000178917	ZNF852	0.046148123	1.032504538	0.65532689	0.951262542
ENSG00000261341		-0.049323919	-1.034779888	0.655331957	0.951262542
ENSG00000165841	CYP2C19	-0.035528351	-1.02493211	0.655333157	0.951262542
ENSG00000226344	CST12P	0.059712338	1.042257922	0.655348889	0.951262542
ENSG00000162399	BSND	-0.055964634	-1.039553951	0.655348997	0.951262542
ENSG00000204611	ZNF616	-0.056900379	-1.040228434	0.655365386	0.951262542
ENSG00000168967	PMCHL1	0.04338741	1.030530647	0.655379689	0.951262542
ENSG00000239650	GUSBP4	0.04279224	1.030105599	0.655395992	0.951262542
ENSG00000214265		0.062852354	1.04452886	0.655480742	0.951262542
ENSG00000062096	ARSF	0.086745367	1.061971734	0.65552386	0.951262542
ENSG00000179213	SIGLECL1	0.052694085	1.037199981	0.65556679	0.951262542
ENSG00000164118	CEP44	-0.046630022	-1.03284948	0.655583881	0.951262542
ENSG00000163472	TMEM79	-0.080260135	-1.05720865	0.655628319	0.951262542
ENSG00000153246	PLA2R1	0.041107164	1.028903132	0.655886305	0.951262542
ENSG00000163217	BMP10	0.045941358	1.032356572	0.655909454	0.951262542
ENSG00000145864	GABRB2	0.055697154	1.039361233	0.655996171	0.951262542
ENSG00000161180	CCDC116	-0.053512816	-1.03778876	0.656100268	0.951262542
ENSG00000201512	SNORA71C	-0.049680206	-1.035035468	0.656171376	0.951262542
ENSG00000255569	TRAV1-1	0.038057743	1.026730639	0.656198921	0.951262542
ENSG00000183479	TREX2	0.059719802	1.042263314	0.656211319	0.951262542
ENSG00000175029	CTBP2	-0.046590526	-1.032821205	0.656233522	0.951262542
ENSG00000134321	RSAD2	0.051150673	1.036090966	0.656337096	0.951262542
ENSG00000236264	RPL26P30	-0.050664897	-1.035742158	0.656337878	0.951262542
ENSG00000006468	ETV1	-0.078596063	-1.05598992	0.656421422	0.951262542
ENSG00000228053		0.070214893	1.049873053	0.656425898	0.951262542
ENSG00000181733	OR2Z1	-0.054450634	-1.03846359	0.656502223	0.951264603
ENSG00000276231	PIK3R6	0.072832	1.051779294	0.656514485	0.951264603
ENSG00000235098	ANKRD65	0.044378297	1.03123869	0.656538114	0.951264603
ENSG00000196968	FUT11	-0.042960694	-1.030225885	0.656638353	0.951264603
ENSG00000276807		0.041283991	1.02902925	0.656657125	0.951264603
ENSG00000267080	ASB16-AS1	0.045267426	1.031874435	0.65678524	0.951264603
ENSG00000176485	PLA2G16	-0.137082919	-1.099679351	0.656896661	0.951264603
ENSG00000207642	MIR571	-0.036799912	-1.025835862	0.656900692	0.951264603
ENSG00000145990	GFOD1	0.067939283	1.048218359	0.656924411	0.951264603
ENSG00000160783	PMF1	0.066764101	1.047364856	0.656926493	0.951264603
ENSG00000137103	TMEM8B	-0.05100884	-1.035989112	0.656991824	0.951264603
ENSG00000211783	TRAV9-1	0.049002767	1.034549566	0.657067064	0.951264603
ENSG00000250685		-0.042987503	-1.030245029	0.657194618	0.951264603
ENSG00000231794		0.04546319	1.032014464	0.657237187	0.951264603
ENSG00000197646	PDCD1LG2	-0.047150738	-1.033222337	0.657273178	0.951264603
ENSG00000223723		0.050820294	1.035853727	0.657299411	0.951264603
ENSG00000162302	RPS6KA4	-0.045149789	-1.0317903	0.657691419	0.951264603
ENSG00000147113	CXorf36	-0.054325468	-1.038373498	0.657767842	0.951264603
ENSG00000249219		-0.045575041	-1.032094478	0.657874964	0.951264603
ENSG00000214433	GOLGA2P8	0.043810607	1.030832985	0.657990383	0.951336018
ENSG00000167825	OR5I1	-0.041992195	-1.029534514	0.65811882	0.951425784
ENSG00000170180	GYPA	-0.043645374	-1.03071493	0.658288226	0.951518224
ENSG00000215274	GAGE10	-0.043872255	-1.030877035	0.658343516	0.951518224
ENSG00000128609	NDUFA5	-0.039198479	-1.027542794	0.658457645	0.951536576
ENSG00000116176	TPSG1	-0.049430605	-1.034856412	0.658487744	0.951536576
ENSG00000102189	EEA1	0.040232143	1.028279273	0.658567393	0.951536576
ENSG00000173212	MAB21L3	0.046328191	1.032633417	0.65867562	0.95157799
ENSG00000198738	SMIM11P1	-0.054383943	-1.038415586	0.6586877	0.95157799
ENSG00000188056	TREML4	-0.043321167	-1.03048333	0.658774756	0.951590169
ENSG00000256553	TRAV1-2	-0.042889903	-1.030175334	0.658831054	0.951590169
ENSG00000186812	ZNF397	-0.070112123	-1.049798268	0.658920903	0.951590169
ENSG00000256968	SNRPEP2	-0.038942651	-1.0273606	0.658952961	0.951590169
ENSG00000163612	FAM86KP	0.050931967	1.035933911	0.658973732	0.951590169
ENSG00000152670	DDX4	0.041423551	1.029128798	0.659084304	0.951713393
ENSG00000037280	FLT4	-0.045760054	-1.032226843	0.65927334	0.951840556
ENSG00000207802	MIR646	-0.047450486	-1.033437031	0.659341651	0.951889195
ENSG00000185640	KRT79	-0.039130838	-1.027494619	0.65945549	0.951895345
ENSG00000047188	YTHDC2	-0.070667454	-1.050202441	0.659556206	0.951895345
ENSG00000164007	CLDN19	-0.037416783	-1.026274585	0.659769273	0.951895345
ENSG00000235314	LINC00957	0.043514474	1.030621414	0.659810992	0.951895345
ENSG00000164972	C9orf24	0.050470735	1.035602774	0.659933233	0.95190436
ENSG00000099984	GSTT2	-0.165456467	-1.12152087	0.660055988	0.95190436
ENSG00000134463	ECHDC3	-0.064388063	-1.045641324	0.660088837	0.95190436
ENSG00000162069	BICDL2	0.044863069	1.031585264	0.660089234	0.95190436
ENSG00000188175	HEPACAM2	0.048894259	1.034471758	0.660141659	0.95190436
ENSG00000218416		0.069828772	1.049592104	0.660170513	0.95190436
ENSG00000205856	C22orf42	-0.047279596	-1.033314626	0.660198942	0.95190436
ENSG00000214140	PRCD	-0.055040898	-1.038888554	0.660267708	0.95190436
ENSG00000164330	EBF1	-0.074078762	-1.052688623	0.660379608	0.951979733
ENSG00000104140	RHOV	-0.042058338	-1.029581716	0.660473482	0.952005871
ENSG00000158525	CPA5	0.051759047	1.03652797	0.660524526	0.95203445
ENSG00000205682		0.046421552	1.032700244	0.660752677	0.95203445
ENSG00000115159	GPD2	0.046277858	1.032597391	0.660821301	0.95203445
ENSG00000159166	LAD1	0.047960237	1.033802243	0.660854838	0.95203445
ENSG00000221891	FAM218BP	-0.044228491	-1.031131614	0.660856491	0.95203445
ENSG00000215769	ARHGAP27P1-BPTFP1-KPNA2P3	0.040951717	1.028792276	0.660900122	0.95203445
ENSG00000071282	LMCD1	-0.045213415	-1.031835805	0.660938205	0.95203445
ENSG00000175305	CCNE2	0.047061555	1.033158468	0.661027049	0.95203445
ENSG00000100290	BIK	0.056377579	1.039851547	0.661040761	0.95203445
ENSG00000224578	HNRNPA1P48	0.043260459	1.030439969	0.661087168	0.952053388
ENSG00000126778	SIX1	0.045722555	1.032200014	0.661134085	0.952084592
ENSG00000138356	AOX1	-0.04966219	-1.035022543	0.661258788	0.952118722
ENSG00000276581	SPATA31A5	0.044077954	1.031024027	0.661334453	0.95214868
ENSG00000242327		0.039522949	1.02777392	0.661436828	0.95214868
ENSG00000178093	TSSK6	0.039631652	1.027851363	0.661500646	0.95214868
ENSG00000124422	USP22	0.042267359	1.029730894	0.661520452	0.95214868
ENSG00000214188	ST7-OT4	0.049921491	1.035208588	0.661785983	0.95214868
ENSG00000004838	ZMYND10	-0.042015473	-1.029551125	0.661813736	0.95214868
ENSG00000200087	SNORA73B	-0.043510073	-1.03061827	0.661836621	0.95214868
ENSG00000166268	MYRFL	0.046520287	1.032770922	0.661877724	0.95214868
ENSG00000196810	CTBP1-AS2	0.040969336	1.028804841	0.662010984	0.95214868
ENSG00000243967	NBPF5P	0.039713935	1.027909987	0.662064671	0.95214868
ENSG00000199085	MIR148A	-0.044483597	-1.031313961	0.662105408	0.95214868
ENSG00000073734	ABCB11	0.033448035	1.023455259	0.662123863	0.95214868
ENSG00000260549	MT1L	0.039390845	1.027679814	0.662155331	0.95214868
ENSG00000128594	LRRC4	-0.057036781	-1.040326789	0.662401262	0.952271675
ENSG00000165895	ARHGAP42	-0.042933005	-1.030206112	0.662781798	0.952271675
ENSG00000258479	LINC00640	0.055532038	1.039242285	0.662806862	0.952271675
ENSG00000142632	ARHGEF19	0.03705794	1.026019351	0.662817603	0.952271675
ENSG00000164853	UNCX	0.04153758	1.029210143	0.662862096	0.952271675
ENSG00000137944	KYAT3	0.068341981	1.048510989	0.662972269	0.952271675
ENSG00000230805		-0.06416192	-1.045477432	0.663014139	0.952271675
ENSG00000205445	KRTAP10-2	-0.039692329	-1.027894593	0.663033602	0.952271675
ENSG00000163254	CRYGC	0.039060549	1.027444559	0.66311094	0.952271675
ENSG00000275427		0.049532179	1.034929274	0.663124459	0.952271675
ENSG00000258066		-0.041030373	-1.028848368	0.663162979	0.952271675
ENSG00000121454	LHX4	-0.047737048	-1.033642323	0.663243824	0.952271675
ENSG00000137074	APTX	0.047775544	1.033669904	0.663266828	0.952271675
ENSG00000239839	DEFA3	-0.039584175	-1.027817538	0.663280022	0.952271675
ENSG00000135297	MTO1	-0.046970086	-1.033092967	0.663331713	0.952271675
ENSG00000267649		0.045747787	1.032218067	0.663357463	0.952271675
ENSG00000106603	COA1	-0.04269815	-1.03003842	0.663398596	0.952271675
ENSG00000137054	POLR1E	-0.075258679	-1.053549924	0.663424851	0.952271675
ENSG00000125618	PAX8	0.044374485	1.031235965	0.663471707	0.952271675
ENSG00000134222	PSRC1	-0.034844075	-1.024446096	0.663487731	0.952271675
ENSG00000259915		0.048091862	1.033896566	0.663521047	0.952271675
ENSG00000253110		0.036974718	1.025960166	0.663549501	0.952271675
ENSG00000137707	BTG4	-0.047852267	-1.033724877	0.663739072	0.952359059
ENSG00000101938	CHRDL1	0.056881311	1.040214685	0.663739145	0.952359059
ENSG00000131668	BARX1	0.044465057	1.031300708	0.663824446	0.952359059
ENSG00000186815	TPCN1	0.047723135	1.033632355	0.663828938	0.952359059
ENSG00000187186		-0.048729511	-1.034353634	0.664134289	0.952359059
ENSG00000261842		0.042739474	1.030067924	0.664334463	0.952359059
ENSG00000272667		0.051221463	1.036141806	0.664440854	0.952359059
ENSG00000278921	EPB41L4A-AS2	-0.057323213	-1.040533356	0.664456073	0.952359059
ENSG00000188782	CATSPER4	-0.036309909	-1.025487502	0.66449465	0.952359059
ENSG00000267162	SDHDP1	0.051156895	1.036095434	0.664512582	0.952359059
ENSG00000151303		0.041793171	1.029392496	0.664562852	0.952359059
ENSG00000158458	NRG2	0.049767214	1.035097892	0.664587394	0.952359059
ENSG00000254516		0.037189657	1.026113029	0.664724206	0.952359059
ENSG00000197273	GUCA2A	0.057302682	1.040518548	0.664735127	0.952359059
ENSG00000253506	NACA2	-0.049732456	-1.035072955	0.664802549	0.952359059
ENSG00000109572	CLCN3	0.052734921	1.03722934	0.664876894	0.952359059
ENSG00000184608	FAM167A-AS1	0.057407851	1.040594402	0.664896225	0.952359059
ENSG00000172167	MTBP	0.04351427	1.030621268	0.664902965	0.952359059
ENSG00000115616	SLC9A2	-0.037807707	-1.02655271	0.664908616	0.952359059
ENSG00000186038	HTR3E	0.046928211	1.033062981	0.664981013	0.952359059
ENSG00000232144	PSAT1P2	0.050153355	1.035374976	0.66503518	0.952359059
ENSG00000254440	PBOV1	0.045928577	1.032347426	0.665094782	0.952359059
ENSG00000226970		-0.045938694	-1.032354665	0.665111968	0.952359059
ENSG00000235411		-0.039405138	-1.027689995	0.665116168	0.952359059
ENSG00000074771	NOX3	0.048720534	1.034347197	0.665131472	0.952359059
ENSG00000115163	CENPA	0.049079819	1.03460482	0.665188715	0.952359059
ENSG00000206417	H1FX-AS1	-0.044811362	-1.031548292	0.665291303	0.952359059
ENSG00000258545	RHOXF1-AS1	-0.038122984	-1.02677707	0.665296609	0.952359059
ENSG00000163320	CGGBP1	-0.042639956	-1.029996872	0.665387851	0.952359059
ENSG00000181652	ATG9B	0.042850127	1.030146932	0.665745503	0.952359059
ENSG00000162385	MAGOH	0.070725592	1.050244763	0.665912175	0.952359059
ENSG00000214407	LINC02085	-0.044853424	-1.031578367	0.665945493	0.952359059
ENSG00000243772	KIR2DL3	0.050015115	1.03527577	0.666139007	0.952359059
ENSG00000225532		0.037069231	1.02602738	0.666210157	0.952359059
ENSG00000106483	SFRP4	0.053158497	1.037533916	0.666223433	0.952359059
ENSG00000060656	PTPRU	0.045636074	1.032138142	0.666240335	0.952359059
ENSG00000146830	GIGYF1	0.041305315	1.02904446	0.666323739	0.952359059
ENSG00000124222	STX16	0.046672175	1.032879659	0.666401506	0.952384763
ENSG00000105641	SLC5A5	0.043949434	1.030932185	0.666535378	0.952406286
ENSG00000199059	MIR135B	0.041328367	1.029060902	0.666574016	0.952416103
ENSG00000004809	SLC22A16	0.045022285	1.031699115	0.666698766	0.952446039
ENSG00000176495	OR5AN1	-0.044688439	-1.031460404	0.667027994	0.952462687
ENSG00000232160	RAP2C-AS1	-0.047740722	-1.033644955	0.667053398	0.952462687
ENSG00000207994	MIR100	0.05155417	1.036380783	0.667074989	0.952462687
ENSG00000207869	MIR498	-0.041424299	-1.029129332	0.667186417	0.952462687
ENSG00000253690		0.040844148	1.028715571	0.667206339	0.952462687
ENSG00000257108	NHLRC4	0.044753572	1.031506972	0.667255471	0.952496765
ENSG00000179388	EGR3	0.051592724	1.03640848	0.667419637	0.952690773
ENSG00000177186	OR2M7	0.03816906	1.026809864	0.667585019	0.952714719
ENSG00000198231	DDX42	-0.048865227	-1.034450941	0.667626932	0.952738475
ENSG00000136231	IGF2BP3	0.036802159	1.025837459	0.667785088	0.95276572
ENSG00000170703	TTLL6	-0.039972381	-1.028094144	0.667796192	0.95276572
ENSG00000168939	SPRY3	-0.037472715	-1.026314373	0.667797629	0.95276572
ENSG00000095002	MSH2	0.043092895	1.030320294	0.668002393	0.952810522
ENSG00000175544	CABP4	0.040950934	1.028791718	0.668134953	0.952810522
ENSG00000171873	ADRA1D	-0.043229489	-1.030417849	0.668166753	0.952810522
ENSG00000124610	HIST1H1A	-0.047035263	-1.03313964	0.668184607	0.952810522
ENSG00000207644	MIR512-2	-0.040738739	-1.028640412	0.668337904	0.952810522
ENSG00000072315	TRPC5	-0.038337106	-1.026929474	0.668388166	0.952810522
ENSG00000172769	OR5B3	0.047558672	1.03351453	0.668430289	0.952810522
ENSG00000223128	RN7SKP140	0.044705845	1.031472848	0.668558137	0.952810522
ENSG00000175215	CTDSP2	0.04163575	1.029280179	0.668584711	0.952810522
ENSG00000113360	DROSHA	0.05059702	1.035693428	0.668632632	0.952810522
ENSG00000274376	ADAMTS7P1	0.045993413	1.032393822	0.6687343	0.952810522
ENSG00000258708	SLC25A21-AS1	-0.034667733	-1.024320885	0.668917331	0.952810522
ENSG00000154274	C4orf19	0.05798439	1.041010334	0.668966318	0.952810522
ENSG00000174206	C12orf66	-0.048773268	-1.034385007	0.66897723	0.952810522
ENSG00000253953	PCDHGB4	0.045358748	1.031939755	0.6690037	0.952810522
ENSG00000089101	CFAP61	-0.041220444	-1.028983925	0.669025393	0.952810522
ENSG00000138792	ENPEP	0.041917718	1.029481367	0.669031406	0.952810522
ENSG00000107821	KAZALD1	-0.05049254	-1.035618427	0.669097836	0.952810522
ENSG00000207628	MIR651	0.046455657	1.032724657	0.669116974	0.952810522
ENSG00000235253		0.046865495	1.033018073	0.669217139	0.952810522
ENSG00000143952	VPS54	0.037056797	1.026018538	0.669290881	0.952810522
ENSG00000134339	SAA2	-0.041821094	-1.02941242	0.669319891	0.952810522
ENSG00000207706	MIR518F	-0.054967747	-1.038835879	0.669361985	0.952818789
ENSG00000112406	HECA	-0.040542424	-1.028500449	0.66952546	0.952923283
ENSG00000179914	ITLN1	-0.043832916	-1.030848925	0.669591287	0.952981002
ENSG00000258253		-0.046340308	-1.03264209	0.669682103	0.95303831
ENSG00000173908	KRT28	-0.041025565	-1.028844939	0.66978466	0.953112317
ENSG00000203757	OR6K3	-0.05153684	-1.036368334	0.670017088	0.953227223
ENSG00000240898		0.059150333	1.041851987	0.670092597	0.953256466
ENSG00000204044	SLC12A5-AS1	0.047744876	1.033647931	0.670113252	0.953256466
ENSG00000162601	MYSM1	0.058617678	1.041467398	0.670154953	0.953256466
