GeneID	logFC	Fold.Change	P.Value	adj.P.val	hgnc_symbol
17015371	0.00740269	1.005144341	0.743582218	0.915405375	LOC101928004 /// LOC105374901
17057703	0.009059361	1.006299228	0.743596313	0.915405375	---
17091817	0.018136163	1.012650378	0.743603206	0.915405375	MIR602
17119394	-0.014395579	-1.010028204	0.743683897	0.915452376	---
17005996	-0.013854982	-1.009649803	0.743688272	0.915452376	---
16999557	-0.004446846	-1.003087074	0.743704265	0.915452376	NA
17062137	-0.004037042	-1.002802183	0.743741212	0.915452376	ASZ1
17098624	-0.015485491	-1.010791538	0.743751707	0.915452376	---
17101368	0.010131837	1.007047572	0.743755243	0.915452376	SHROOM2
16851843	0.01184082	1.008241204	0.743786364	0.915464776	WBP11P1
16709793	-0.003819058	-1.002650676	0.743819101	0.915464776	---
16779631	-0.004368374	-1.003032515	0.743830812	0.915464776	LINC00376
16899547	0.006740023	1.004682758	0.743841223	0.915464776	---
16946453	0.012145996	1.008454502	0.743915018	0.915465979	GRK7
17084368	-0.035077774	-1.024612057	0.743969156	0.915465979	TRBV23OR9-2
16760139	0.008475168	1.005891828	0.743972127	0.915465979	---
16806442	-0.004202704	-1.00291734	0.743985698	0.915465979	---
16691589	-0.012765066	-1.008887329	0.74399287	0.915465979	LOC105378933
16798260	0.004534038	1.003147699	0.744007412	0.915465979	SNORD115-2
16827700	0.037911552	1.026626604	0.744037167	0.915465979	PDXDC2P
16708984	-0.00744629	-1.005174718	0.744050829	0.915465979	LOC105378464
16779180	-0.00716727	-1.004980334	0.744053266	0.915465979	DLEU1-AS1
16690720	-0.017142161	-1.011952912	0.744067119	0.915465979	LAMTOR5
16983647	-0.033778599	-1.023689789	0.744099128	0.915465979	---
17032796	-0.004943848	-1.003432692	0.744105536	0.915465979	---
16699739	-0.017299105	-1.012063004	0.744113236	0.915465979	PARP1
16994826	-0.015337263	-1.01068769	0.74414517	0.915465979	NA
16930758	0.020943778	1.014623006	0.744152985	0.915465979	CCDC134
16833304	-0.006678989	-1.004640255	0.744156275	0.915465979	UNC45B
16861887	-0.072405131	-1.051468136	0.744164802	0.915465979	ECH1
17120982	0.007184711	1.004992483	0.744228674	0.915521208	---
16730296	0.011352538	1.007900022	0.744259699	0.915536028	KDM4D
17037557	0.00631278	1.004385273	0.74439265	0.915619823	---
17040267	0.00631278	1.004385273	0.74439265	0.915619823	---
16778956	0.029697961	1.020798391	0.744405646	0.915619823	---
16662317	0.010236466	1.00712061	0.74443698	0.915619823	GJB4
17121986	0.007603235	1.005284073	0.744440322	0.915619823	---
17126006	-0.048235211	-1.033999302	0.744441696	0.915619823	---
17111020	-0.008963449	-1.00623233	0.744474242	0.915636508	LOC401589 /// LOC100129860
17027260	-0.004926408	-1.003420562	0.74450504	0.915651042	---
17059491	0.014029367	1.009771852	0.744592227	0.915696224	ABCB1
16755014	0.007638116	1.005308378	0.744594971	0.915696224	LOC105369897
16965870	0.005475725	1.003802695	0.744611889	0.915696224	---
16786473	0.010349816	1.00719974	0.744626632	0.915696224	---
16839554	-0.019374301	-1.013519819	0.744636683	0.915696224	SMG6
16682861	-0.013898578	-1.009680314	0.74467844	0.915706395	KIF17
17107293	-0.017089842	-1.011916215	0.744683613	0.915706395	HTATSF1
16664335	0.011771069	1.008192459	0.744715526	0.915706395	DMBX1
16732790	0.006966725	1.004840644	0.74472088	0.915706395	OR8D4
17087025	0.015738348	1.010968712	0.744786343	0.915763547	NA
16698443	0.024710519	1.017275552	0.744829013	0.915792671	DSTYK
17117112	-0.021658762	-1.015125966	0.74486232	0.915804656	---
16688823	-0.005126955	-1.003560056	0.744876727	0.915804656	LOC105378811
17123070	0.007114955	1.004943892	0.744899796	0.915806183	---
16725294	0.004725863	1.00328109	0.744923664	0.915806183	LINC00301
17016043	0.054774694	1.038696877	0.744934921	0.915806183	MBOAT1
16675840	-0.006347656	-1.004409554	0.745003752	0.915867463	---
16983840	-0.005493161	-1.003814827	0.745033073	0.91587702	NA
16773346	0.007934571	1.005514977	0.745073427	0.91587702	---
17079085	0.006844659	1.004755628	0.745099977	0.91587702	LOC105375639
16781350	-0.007184707	-1.00499248	0.745103152	0.91587702	---
16793711	0.009582518	1.006664203	0.745129035	0.91587702	LOC105370531
16704438	0.011160717	1.00776602	0.745163406	0.91587702	---
16704648	0.011160717	1.00776602	0.745163406	0.91587702	---
16714284	0.011160717	1.00776602	0.745163406	0.91587702	---
17122816	-0.005318776	-1.003693498	0.745247937	0.915950036	---
16758253	-0.009190149	-1.006390458	0.745272095	0.915950036	LOC100506691
17085498	-0.005318777	-1.0036935	0.745279772	0.915950036	MIR4477B
16921553	0.007263183	1.005047149	0.745351793	0.916007085	LOC105369304
17016386	-0.009347099	-1.006499949	0.745364167	0.916007085	HIST1H2AD /// HIST1H3D
16813862	-0.015468052	-1.01077932	0.745384896	0.916009225	LOC105371026
16799500	-0.013139999	-1.009149557	0.745424111	0.916034082	DISP2
16849379	0.013532365	1.00942405	0.745511942	0.916044751	TK1
16858386	-0.049194339	-1.03468695	0.745536688	0.916044751	LDLR
16902116	0.012154715	1.008460597	0.745543786	0.916044751	---
17020746	0.020900182	1.014592346	0.74554765	0.916044751	---
17063814	0.0277274	1.019405047	0.745562672	0.916044751	TRBV11-1
16796660	-0.007123675	-1.004949966	0.745568444	0.916044751	LOC105370662
16807459	0.025896344	1.018112047	0.745589623	0.916044751	RMDN3
16780122	-0.006147114	-1.004269945	0.74560925	0.916044751	NA
17126248	-0.01172747	-1.008161992	0.745640887	0.916044751	---
17018335	-0.009408134	-1.006542531	0.74568176	0.916044751	LINC01016
16717731	-0.006051197	-1.004203179	0.745687596	0.916044751	MIR3158-2
17102523	0.008013041	1.00556967	0.745693031	0.916044751	LANCL3
16997793	-0.011099681	-1.007723385	0.745696748	0.916044751	SCARNA18
16675695	-0.013898577	-1.009680314	0.745714448	0.916044751	GPR25
16965069	-0.010314941	-1.007175393	0.745737042	0.916044751	LOC102723525
16743451	0.004490445	1.003117388	0.745795658	0.916044751	LOC105369440
16779651	-0.012939456	-1.009009289	0.745808167	0.916044751	LINC00355
16660367	0.019531247	1.013630083	0.745813822	0.916044751	PINK1
17024219	-0.006120955	-1.004251736	0.745814565	0.916044751	MIR3145
17124122	-0.00655692	-1.004555255	0.745827094	0.916044751	---
16838533	0.01564244	1.010901506	0.745831552	0.916044751	CARD14
16699509	0.006626675	1.004603827	0.745886114	0.916067507	---
16833914	-0.011012487	-1.007662482	0.745897553	0.916067507	LRRC3C
16823046	0.100001744	1.071774758	0.745920137	0.916067507	SNORD60
16844185	-0.008344377	-1.005800641	0.745926035	0.916067507	NEUROD2
16955098	-0.019566124	-1.013654588	0.745966848	0.916094308	DCP1A
16998446	0.00906808	1.00630531	0.746037903	0.916152913	---
16750002	-0.003487724	-1.002420431	0.746052551	0.916152913	MUC19
17072847	-0.007516044	-1.005223319	0.746089402	0.916166558	NA
16827123	0.035069056	1.024605866	0.746129806	0.916166558	CMTM4
16919621	0.005257743	1.003651038	0.746146607	0.916166558	---
17123048	0.010881696	1.007571134	0.746164927	0.916166558	---
17058863	-0.005074638	-1.003523665	0.746170485	0.916166558	CCL26
16971737	-0.045706614	-1.032188609	0.746179602	0.916166558	GUCY1B3
17121886	-0.014744352	-1.010272409	0.746196601	0.916166558	---
16891392	-0.010811941	-1.007522419	0.746309117	0.916214714	TMEM198
17066334	-0.007315503	-1.005083598	0.746318407	0.916214714	LOC105379314
17105463	-0.007324219	-1.005089671	0.746347872	0.916214714	RPL36A /// RPL36A-HNRNPH2 /// HNRNPH2
17121694	-0.008544921	-1.005940463	0.746351013	0.916214714	---
16832307	0.013462611	1.009375245	0.746354889	0.916214714	FAM27L
16755489	-0.003644671	-1.002529487	0.746362991	0.916214714	MIR135A2
16938007	0.037684849	1.026465294	0.746382011	0.916214714	FGD5
16766912	-0.010541644	-1.007333671	0.746387759	0.916214714	---
16784928	-0.011928014	-1.008302142	0.746444987	0.916257094	LOC101927729
16737370	0.009800502	1.006816316	0.746470848	0.916257094	---
16921973	0.015450612	1.0107671	0.746494558	0.916257094	MAP3K7CL
17077848	-0.016688757	-1.01163493	0.746498255	0.916257094	VCPIP1
16927955	0.033761163	1.023677417	0.746539212	0.916275215	LOC102724679
16681945	-0.008248464	-1.005733775	0.746565099	0.916275215	---
16706772	0.004847936	1.003365985	0.746585315	0.916275215	LINC00858
16928664	-0.007655553	-1.005320529	0.746594062	0.916275215	MIR3199-2
16891782	-0.005153111	-1.003578251	0.746607985	0.916275215	DAW1
17013567	-0.014212471	-1.009900018	0.74676215	0.916351959	TAB2
16800888	-0.025163924	-1.017595309	0.746780103	0.916351959	GALK2
17061269	-0.011718749	-1.008155898	0.746780802	0.916351959	SLC26A5
17122980	-0.016444614	-1.011463749	0.746781357	0.916351959	---
17126054	-0.01348877	-1.009393548	0.746800257	0.916351959	---
17126164	-0.01348877	-1.009393548	0.746800257	0.916351959	---
16862140	0.01437814	1.010015995	0.746810802	0.916351959	LEUTX
16750595	-0.010934014	-1.007607673	0.746822478	0.916351959	ANP32D
16961949	0.006748745	1.004688832	0.746892525	0.916414598	NA
16879478	0.028956823	1.020274124	0.746955846	0.916433305	---
16793488	-0.033778599	-1.023689789	0.746964126	0.916433305	L3HYPDH /// GPR135
16819892	0.031790597	1.022280139	0.746981697	0.916433305	CES2
16673189	-0.008501327	-1.005910067	0.746983757	0.916433305	---
16681460	-0.006844657	-1.004755627	0.747021422	0.916456207	---
17094471	-0.023053851	-1.01610807	0.74706738	0.916489283	FAM27B /// FAM27C
17123364	-0.007699151	-1.00535091	0.747112698	0.916521571	---
17046512	-0.081987655	-1.058475337	0.747134756	0.916525324	CCT6P3
17008461	0.01799665	1.012552456	0.747223395	0.916577984	TREML5P
16823074	0.017787391	1.012405599	0.747276852	0.916577984	BRICD5
16927027	-0.010716031	-1.007455441	0.74728079	0.916577984	---
16851078	-0.036865234	-1.02588231	0.747304739	0.916577984	LOC105371997
17070834	0.00782994	1.005442055	0.747308155	0.916577984	LOC105375641
16725432	0.011570525	1.008052324	0.747322148	0.916577984	CD6
16982806	0.009111676	1.006335718	0.747324634	0.916577984	LOC105374621
17089027	0.016095844	1.011219258	0.74732968	0.916577984	ARPC5L
16949746	0.007315498	1.005083594	0.747355261	0.916586056	---
17013283	-0.016183035	-1.011280374	0.747442291	0.91662225	UTRN
16866867	-0.018729074	-1.013066637	0.747498137	0.91662225	MOB3A
16913065	-0.055036271	-1.038885221	0.74749948	0.91662225	PROCR
17108893	0.010105679	1.007029313	0.747502675	0.91662225	NLGN4X
16977833	0.03212195	1.02251496	0.747507378	0.91662225	SPARCL1
16725835	-0.005789618	-1.004021121	0.747532726	0.91662225	SCGB2A1
16719973	0.013471331	1.009381347	0.747532854	0.91662225	---
16881242	-0.018999371	-1.013256458	0.747536777	0.91662225	OR7E91P
16828732	0.006025043	1.004184974	0.747575053	0.916627873	---
17122784	-0.004490445	-1.003117388	0.747579364	0.916627873	---
17121754	0.008265902	1.005745932	0.747640695	0.916631483	---
17046088	-0.00492641	-1.003420564	0.747655109	0.916631483	LOC101928257
16965372	-0.008161273	-1.005672994	0.747669149	0.916631483	LOC105374511
16882057	-0.00443813	-1.003081014	0.747680022	0.916631483	LOC105374835
16758851	0.012224468	1.008509356	0.747684402	0.916631483	---
16838378	-0.008492605	-1.005903985	0.74772493	0.916631483	LOC105371911
16822475	-0.028058731	-1.019639191	0.747730615	0.916631483	LOC105371038
16961461	0.006853375	1.004761699	0.747734314	0.916631483	---
17040310	-0.004856656	-1.00337205	0.747800329	0.916689116	---
16901302	0.012512209	1.00871052	0.747855133	0.916733003	NA
16946833	-0.008544921	-1.005940463	0.747881474	0.916735129	---
16981325	-0.003758021	-1.002608257	0.747894873	0.916735129	---
16960807	-0.022391183	-1.015641452	0.747947451	0.916757421	CCNL1
17051059	0.004211424	1.002923401	0.747951066	0.916757421	---
16887761	0.025129046	1.017570708	0.748042272	0.916845917	---
17101813	-0.003409251	-1.002365907	0.748106735	0.916901632	---
16734818	0.007254464	1.005041075	0.748138142	0.91691683	OR51A4
17092953	-0.007664272	-1.005326605	0.748167916	0.916930026	---
16702798	-0.006426129	-1.004464188	0.748263317	0.916990657	NA
16678247	-0.013323102	-1.009277644	0.748272321	0.916990657	ZNF678
16776283	-0.006583078	-1.004573468	0.748275659	0.916990657	LOC105370341
17107487	0.00556292	1.003863366	0.748293421	0.916990657	SPANXN1
16673191	-0.023559571	-1.016464318	0.748320902	0.91700104	PBX1 /// LOC100131938
16773097	-0.012878419	-1.008966601	0.748434287	0.917094808	LINC00540
16793299	-0.00529262	-1.003675302	0.748435442	0.917094808	LINC00520
16956213	-0.017586844	-1.012264875	0.74845983	0.917101397	PROK2
17062457	-0.014186313	-1.009881708	0.748510682	0.917140412	NA
16964113	-0.006443569	-1.004476331	0.748532888	0.917144327	---
16800484	-0.008248467	-1.005733777	0.748557416	0.917151087	---
16906063	-0.042122977	-1.029627846	0.748596713	0.91717594	---
16981745	-0.009076798	-1.006311391	0.74861981	0.917180945	LOC105377557
16840548	0.032993861	1.023133116	0.748669615	0.917197533	MIR324
17065343	-0.011056083	-1.007692933	0.748671375	0.917197533	---
16971479	-0.006356377	-1.004415625	0.748718432	0.91723189	LOC105377488
16817204	-0.007385253	-1.005132192	0.748793705	0.917262682	HS3ST4
17113488	-0.005746024	-1.003990782	0.748795679	0.917262682	---
16969051	0.004752021	1.003299281	0.748800609	0.917262682	BMPR1B
17121946	0.008658275	1.006019504	0.748842661	0.917285568	---
17119148	0.032967704	1.023114566	0.748878176	0.917285568	---
16922172	-0.008710589	-1.006055984	0.74888631	0.917285568	LOC105372780
16777873	-0.006025043	-1.004184974	0.748916698	0.917285568	TEX26-AS1
17124086	0.018266949	1.012742183	0.748916919	0.917285568	---
16880620	-0.033464704	-1.023467084	0.748946342	0.917285568	UGP2 /// LOC105374766
17084963	0.006722583	1.004670613	0.748967727	0.917285568	NA
16817930	0.016278945	1.011347606	0.748977672	0.917285568	---
16860398	-0.0096174	-1.006688543	0.74899042	0.917285568	VSTM2B
17103614	-0.013593398	-1.009466754	0.749089372	0.917383466	GAGE12J /// GAGE1 /// GAGE4
17004497	0.013244628	1.009222747	0.749166344	0.917447409	PPP1R3G
16822643	-0.014543806	-1.010131983	0.74917962	0.917447409	PRSS29P
16772559	-0.005283901	-1.003669237	0.749309179	0.917533702	---
16997455	-0.009033205	-1.006280984	0.749319489	0.917533702	---
16746219	0.007507326	1.005217244	0.749325416	0.917533702	LOC105369576
16997691	0.012826102	1.008930013	0.749326164	0.917533702	CKMT2-AS1
16698090	0.016270228	1.011341495	0.749346016	0.917534721	---
16721161	-0.006042481	-1.004197112	0.749390416	0.917565798	NA
16833502	0.01248605	1.00869223	0.749445652	0.917610141	LHX1
16850416	-0.008248467	-1.005733777	0.749494627	0.917646815	LOC102724130 /// LOC105376338 /// LOC102723376
17038808	-0.017682754	-1.012332173	0.749602304	0.917649749	---
16859213	-0.015040807	-1.010480028	0.749609325	0.917649749	OR10H4
16781268	0.009852818	1.006852827	0.749635185	0.917649749	ATP4B
16887921	0.012869699	1.008960502	0.749638436	0.917649749	HOXD12
17097813	-0.02076939	-1.014500369	0.749649884	0.917649749	CDK5RAP2
17072012	-0.003766743	-1.002614319	0.749653284	0.917649749	---
16961784	0.007498609	1.005211171	0.749657744	0.917649749	LOC101928739
16734154	-0.028738842	-1.020119979	0.74967534	0.917649749	POLR2L
16920034	0.005955285	1.004136421	0.749696661	0.917649749	---
16856172	-0.028172082	-1.019719306	0.74971283	0.917649749	---
16908552	0.009817942	1.006828488	0.749721468	0.917649749	IHH
16878731	0.015912737	1.011090922	0.749725285	0.917649749	EHD3
16760905	-0.011186873	-1.007784291	0.749783214	0.917695717	FAM86FP
17054606	0.020786831	1.014512634	0.749852354	0.917695717	NA
17094389	-0.054321288	-1.03837049	0.749872188	0.917695717	CNTNAP3B
17120530	-0.006399975	-1.004445979	0.749878675	0.917695717	---
17114581	0.015284946	1.01065104	0.74988645	0.917695717	---
17072027	0.006408692	1.004452048	0.749923301	0.917695717	LOC105375712
16981953	0.005929128	1.004118215	0.749927464	0.917695717	LOC105377582
16807519	-0.012477329	-1.008686133	0.749935515	0.917695717	RHOV
16786403	-0.015284947	-1.010651041	0.749936056	0.917695717	BBOF1
16837284	-0.028965539	-1.020280288	0.749953069	0.917695717	LINC00674
16907670	0.036725729	1.025783115	0.750015095	0.917748338	---
17055211	0.010864257	1.007558955	0.750058775	0.917778507	LOC100505921
17083732	0.004603795	1.003196204	0.750122185	0.917832816	---
16691662	-0.006583079	-1.004573469	0.750200795	0.917883087	ADAM30
17055208	-0.007080078	-1.004919598	0.750201323	0.917883087	LOC105375141
16924751	0.006042479	1.004197111	0.750327351	0.918014001	---
16766995	0.007516043	1.005223318	0.750362601	0.918033847	TMEM5-AS1
16731058	0.004350934	1.00302039	0.750389533	0.918043514	C11orf88
17062311	0.011247906	1.007826926	0.750481372	0.918132588	FEZF1
16719260	-0.010646277	-1.007406732	0.750510803	0.91814531	---
16860217	-0.007123676	-1.004949967	0.750554172	0.918175082	LOC641367
17124044	0.004882811	1.003390241	0.750593339	0.918199712	---
17108617	0.018127443	1.012644257	0.750617693	0.918206222	IL9R /// WASH6P
16874731	-0.00779506	-1.005417747	0.750643487	0.918214491	KLK10
17121504	-0.034040178	-1.023875414	0.750690648	0.918248897	---
17127639	-0.006539483	-1.004543113	0.750751868	0.918300497	---
17117626	0.047171455	1.033237174	0.750801669	0.918338128	PPP2R5C
16984823	0.008326941	1.005788485	0.75087474	0.91840422	LOC105378973
16743797	-0.006365097	-1.004421696	0.750908992	0.918422828	LOC105369464
17118488	-0.015250068	-1.010626607	0.750967511	0.918424546	---
17118610	-0.015250068	-1.010626607	0.750967511	0.918424546	---
17118622	-0.015250068	-1.010626607	0.750967511	0.918424546	---
16896042	-0.012276783	-1.008545927	0.75101682	0.918460612	C2orf71
16732734	0.012416296	1.008643462	0.751061432	0.918460612	LOC341056
17013114	-0.022426061	-1.015666006	0.751071638	0.918460612	VTA1
16798469	0.006870814	1.004773844	0.751083844	0.918460612	---
16818600	0.009783061	1.006804145	0.751092193	0.918460612	ORC6
16741142	0.015398297	1.010730449	0.751181884	0.918547006	ALDH3B2
16855944	0.032296318	1.022638551	0.751206619	0.918553968	---
17123028	-0.047066824	-1.033162241	0.751327852	0.918653798	---
17095899	0.035888685	1.025188134	0.751336527	0.918653798	ECM2
16949537	0.012738908	1.008869037	0.751371381	0.918653798	TP63
16895871	-0.013584682	-1.009460656	0.751393922	0.918653798	IFT172
16986598	-0.0415911	-1.029248324	0.751436414	0.918653798	---
16877611	-0.004882813	-1.003390242	0.751437604	0.918653798	NA
16722012	0.005423407	1.003766294	0.75147223	0.918653798	NA
17013107	0.007184713	1.004992485	0.751474736	0.918653798	---
16926069	-0.010140555	-1.007053658	0.751501795	0.918653798	LOC101928255
16692764	0.017691474	1.012338292	0.751506494	0.918653798	LOC100289061
16982546	0.009120398	1.006341803	0.751516746	0.918653798	PDCD6 /// AHRR
16995333	-0.037527903	-1.026353634	0.751534536	0.918653798	NIPBL-AS1
16922851	0.021135602	1.014757921	0.751535815	0.918653798	SH3BGR
16992387	-0.01044573	-1.007266703	0.751568428	0.918670112	NA
16778703	0.004551478	1.003159826	0.751589686	0.918670112	KCTD4
16699106	0.014962334	1.010425066	0.75160629	0.918670112	BATF3
17052965	0.007280624	1.005059299	0.751644729	0.918689374	---
16682760	-0.014526367	-1.010119772	0.751701788	0.918689374	RNF186
16784041	-0.01132638	-1.007881747	0.751717986	0.918689374	ABHD12B
17081847	-0.019182479	-1.01338507	0.751742112	0.918689374	---
17091080	0.012843539	1.008942208	0.751755562	0.918689374	---
16804442	0.006844657	1.004755627	0.751799099	0.918689374	LOC105370954
16751888	0.005196708	1.003608579	0.751806547	0.918689374	LOC105369774
16984730	-0.056222098	-1.039739487	0.751815146	0.918689374	FST
16697161	-0.00554548	-1.003851231	0.751820276	0.918689374	NA
16834119	-0.007437569	-1.005168641	0.751822312	0.918689374	---
17026656	0.017333982	1.012087471	0.751831526	0.918689374	---
16680842	-0.010463169	-1.007278879	0.751928369	0.918756712	WRAP73
16829350	0.016898019	1.011781678	0.751979777	0.918756712	VPS9D1
16851081	-0.033377509	-1.023405228	0.752002187	0.918756712	TUBB6
16983744	-0.003758018	-1.002608255	0.752007485	0.918756712	NA
17122276	0.013113836	1.009131256	0.75201275	0.918756712	---
17053892	-0.052211219	-1.036852891	0.752028007	0.918756712	INSIG1
17005032	0.011012484	1.00766248	0.752033377	0.918756712	---
17011026	0.038818361	1.027272095	0.752047876	0.918756712	---
16696721	-0.005423412	-1.003766298	0.752071771	0.918756712	MIR488
17102300	0.006330217	1.004397413	0.752081697	0.918756712	MAGEB10
17002226	-0.007533482	-1.005235469	0.752096126	0.918756712	SOX30
17016105	0.023097443	1.016138773	0.752172352	0.918821706	LOC105374974
16760636	0.010489328	1.007297144	0.752187422	0.918821706	SPSB2 /// LOC105369632
17119218	-0.006120955	-1.004251736	0.7522697	0.918898944	---
17123618	-0.004690988	-1.003256837	0.752354168	0.918966285	---
16678157	-0.004821778	-1.003347793	0.752363892	0.918966285	NA
16917440	0.009111678	1.00633572	0.752388577	0.918966285	---
16732801	0.010777062	1.007498061	0.752401026	0.918966285	OR10G8
16788717	-0.005231584	-1.003632841	0.75245521	0.918989665	MIR380
17107118	-0.033987862	-1.023838286	0.752458521	0.918989665	ZNF449
17091265	0.026872906	1.018801441	0.752483287	0.918989665	NALT1 /// LOC286254
17019378	0.015625001	1.010889287	0.752513797	0.918989665	DLK2
16722632	0.005336214	1.003705631	0.752527771	0.918989665	---
16694686	-0.012416297	-1.008643462	0.752545411	0.918989665	LOC105371453
16934429	-0.016270228	-1.011341495	0.752553516	0.918989665	LOC102723507
16824899	-0.040736608	-1.028638893	0.752584922	0.919002345	NA
17096901	-0.007716585	-1.005363059	0.752601999	0.919002345	NA
17027089	0.047659736	1.033586933	0.752638085	0.919004703	---
16952787	-0.01028878	-1.007157129	0.75264203	0.919004703	LARS2-AS1
16970536	-0.02353341	-1.016445886	0.752664281	0.919008612	HSPA4L
16912043	-0.008396692	-1.005837113	0.752690775	0.919017701	LOC100505664
16778450	0.011736192	1.008168087	0.752738672	0.919052921	MIR3168
17067457	-0.006304062	-1.004379204	0.75276771	0.919065114	NA
16782024	0.009687152	1.006737216	0.75279795	0.919077336	TRAJ50
17113446	0.005222867	1.003626777	0.75283228	0.919077336	---
16691718	0.011413572	1.007942662	0.752834874	0.919077336	LOC105378943
16703382	-0.004455567	-1.003093138	0.752889781	0.919121107	GAD2
17040864	-0.020751953	-1.014488107	0.752936641	0.919128598	---
16880431	-0.004071915	-1.002826423	0.752949047	0.919128598	---
17078556	0.005484444	1.003808762	0.752959298	0.919128598	---
16944937	-0.006365092	-1.004421693	0.752972126	0.919128598	ROPN1B
16863287	-0.034205845	-1.023992994	0.75301409	0.919140339	FOSB
16712652	0.014282227	1.009948849	0.753037562	0.919140339	---
17029733	0.04760742	1.033549453	0.753038903	0.919140339	---
17104920	-0.040396554	-1.028396463	0.753162095	0.919219111	TSIX
16961704	-0.023193359	-1.016206332	0.753175571	0.919219111	TBL1XR1
16670673	-0.02568708	-1.01796438	0.753196559	0.919219111	---
17009776	0.007568362	1.005259773	0.753198342	0.919219111	GFRAL
17007962	-0.008754185	-1.006086386	0.753284813	0.919219111	LOC105375037
17121614	0.019557408	1.013648463	0.753306739	0.919219111	---
16977162	-0.00872803	-1.006068147	0.753308588	0.919219111	LOC105377294
17118401	-0.048304967	-1.034049298	0.753311782	0.919219111	---
16824980	-0.040614538	-1.028551861	0.753318064	0.919219111	NA
16911147	0.005728586	1.003978647	0.753323729	0.919219111	NA
16835071	0.052089146	1.036765162	0.753325958	0.919219111	LRRC37A2
16715079	0.011814665	1.008222926	0.753349708	0.919219111	NEUROG3
17042431	0.047572546	1.033524469	0.753356932	0.919219111	---
16664871	0.016592846	1.011567678	0.753381072	0.919219111	LOC105378726
16952146	-0.011387417	-1.007924389	0.753399786	0.919219111	---
16861907	0.013314384	1.009271545	0.753468391	0.919219111	MRPS12
17039517	0.011317663	1.007875657	0.753472719	0.919219111	---
16880783	-0.005179268	-1.003596447	0.753476634	0.919219111	LOC101927533 /// LOC105369167
16819039	-0.011675153	-1.008125433	0.753501304	0.919219111	IRX5
16769227	-0.022094727	-1.015432772	0.753526655	0.919219111	NUP37
16845567	0.035784042	1.025113777	0.753532522	0.919219111	ASB16-AS1
17110551	-0.007690429	-1.005344832	0.753553321	0.919219111	SSX9
16873239	-0.023585727	-1.016482746	0.753559439	0.919219111	TRAPPC6A
16828471	0.006269182	1.004354921	0.753578733	0.919219111	CHST6
17054110	-0.00960868	-1.006682458	0.753620888	0.919219111	LOC101927914
17023979	0.006251744	1.004342781	0.753622357	0.919219111	NA
17079705	0.00756836	1.005259771	0.753624914	0.919219111	---
17123708	-0.004071916	-1.002826424	0.753638465	0.919219111	---
16698356	-0.025565009	-1.01787825	0.753662485	0.919219111	PIK3C2B
16736670	0.00518799	1.003602514	0.75367507	0.919219111	---
17107230	0.023559573	1.016464319	0.753777274	0.919260397	FHL1
16995487	0.003670829	1.002547665	0.753805666	0.919260397	EGFLAM-AS2
17080384	-0.005240301	-1.003638905	0.753822494	0.919260397	LOC102723447
16692620	0.010498047	1.007303231	0.753832486	0.919260397	---
16702265	0.005615233	1.003899768	0.753860768	0.919260397	NA
16666835	-0.013078964	-1.009106865	0.753870875	0.919260397	SH3GLB1
17070008	-0.026358469	-1.018438221	0.75387922	0.919260397	---
16777455	-0.013532366	-1.00942405	0.753883804	0.919260397	C1QTNF9B-AS1
16866548	-0.013288225	-1.009253245	0.753897551	0.919260397	TMEM259
17107362	-0.077270508	-1.055020117	0.753899473	0.919260397	FGF13-AS1
16884200	-0.02546038	-1.017804433	0.75393054	0.919275044	SOWAHC
17059891	-0.010288783	-1.007157132	0.753965914	0.919277833	LOC105375405
16825120	0.014674596	1.010223562	0.753970938	0.919277833	ERN2
16847661	-0.016496932	-1.011500429	0.753991144	0.919279235	CSH2
16801103	-0.012948174	-1.009015386	0.754085471	0.919359817	---
16896335	-0.00946045	-1.006579032	0.754103644	0.919359817	MYADML
17125702	0.015773228	1.010993154	0.754129098	0.919359817	---
16753627	-0.005667549	-1.003936172	0.754133466	0.919359817	LOC105369808
16793438	0.023280555	1.016267753	0.754179306	0.919374437	C14orf37 /// PSMA3-AS1
16946439	-0.027361189	-1.019146316	0.754183574	0.919374437	RNF7
16683372	-0.015441894	-1.010760993	0.75426297	0.919405946	LOC105376859
17126034	-0.012826101	-1.008930012	0.754273725	0.919405946	---
17126144	-0.012826101	-1.008930012	0.754273725	0.919405946	---
16688094	-0.00696673	-1.004840648	0.754288722	0.919405946	LINC00466
16765464	0.007751464	1.005387365	0.754304713	0.919405946	HOXC-AS3
17000465	-0.015084403	-1.010510563	0.754388242	0.919471845	ETF1
17118321	-0.076180593	-1.05422338	0.754414288	0.919471845	---
17008384	0.006844655	1.004755625	0.754432297	0.919471845	TDRG1
17122524	-0.012451172	-1.008667845	0.754440862	0.919471845	---
16826471	0.005972727	1.00414856	0.754471084	0.919471845	LOC102723323
16965434	-0.013724193	-1.009558277	0.754473135	0.919471845	PACRGL
16957636	-0.030273433	-1.021205656	0.754527712	0.919494113	ZBTB20
16782904	-0.004987441	-1.003463013	0.754531556	0.919494113	LOC105370415
16816895	-0.040370397	-1.028377818	0.754632021	0.919494113	---
16672869	-0.004281183	-1.002971898	0.754635469	0.919494113	NA
16785926	0.009783064	1.006804147	0.754649787	0.919494113	---
16755953	0.01777867	1.012399479	0.754667776	0.919494113	NA
16663131	0.011125834	1.007741653	0.754672032	0.919494113	MIR30C1
