Ensembl_ID	HGNC_symbol	logFC	Fold.Change	P.Value	adj.P.Val
ENSG00000266952	LINC01538	-0.041513201	-1.029192751	0.652548441	0.964427933
ENSG00000130783	CCDC62	-0.052364806	-1.036963279	0.652694323	0.964427933
ENSG00000231154	MORF4L2-AS1	0.056849539	1.040191777	0.652799883	0.964427933
ENSG00000275111	ZNF2	-0.037869875	-1.026596947	0.652803819	0.964427933
ENSG00000247853		0.051216739	1.036138413	0.652805944	0.964427933
ENSG00000231513	E2F6P4	0.046838023	1.032998402	0.652830692	0.964427933
ENSG00000128266	GNAZ	-0.065901241	-1.046738625	0.652855355	0.964427933
ENSG00000134049	IER3IP1	0.055164916	1.038977863	0.652898658	0.964427933
ENSG00000050748	MAPK9	0.070391073	1.05000127	0.653040337	0.964427933
ENSG00000163083	INHBB	-0.071001845	-1.050445887	0.653059785	0.964427933
ENSG00000104812	GYS1	0.05964308	1.042207889	0.653094215	0.964427933
ENSG00000156171	DRAM2	0.047552411	1.033510045	0.653413331	0.964427933
ENSG00000148215	OR5C1	0.060378795	1.042739508	0.653452453	0.964427933
ENSG00000266944		0.041377716	1.029096103	0.653486016	0.964427933
ENSG00000232054	NPM1P34	0.070661834	1.05019835	0.653534544	0.964427933
ENSG00000112195	TREML2	-0.040182127	-1.028243625	0.653651128	0.964427933
ENSG00000177337	DLGAP1-AS1	0.05265342	1.037170746	0.653700405	0.964427933
ENSG00000196110	ZNF699	-0.048560738	-1.034232638	0.653753336	0.964427933
ENSG00000264204	AGAP7P	-0.049236127	-1.034716921	0.653868239	0.964427933
ENSG00000177494	ZBED2	-0.039296085	-1.027612315	0.653942308	0.964427933
ENSG00000006459	KDM7A	0.060745357	1.043004482	0.653973508	0.964427933
ENSG00000111339	ART4	-0.044147919	-1.031074029	0.654039948	0.964427933
ENSG00000136918	WDR38	-0.046730823	-1.032921648	0.654074907	0.964427933
ENSG00000145216	FIP1L1	0.040388955	1.028391047	0.654117408	0.964427933
ENSG00000221445	MIR1301	0.047593547	1.033539514	0.654131641	0.964427933
ENSG00000181315	ZNF322	0.057158078	1.04041426	0.654153912	0.964427933
ENSG00000168488	ATXN2L	0.040641738	1.028571253	0.654225053	0.964427933
ENSG00000196943	NOP9	0.046086307	1.032460299	0.654280081	0.964427933
ENSG00000231298	LINC00704	0.059925068	1.042411618	0.654312703	0.964427933
ENSG00000260866		0.042026195	1.029558777	0.654317065	0.964427933
ENSG00000198848	CES1	-0.04052864	-1.028490623	0.654427087	0.964427933
ENSG00000204387	C6orf48	0.059931679	1.042416395	0.654449317	0.964427933
ENSG00000200394	SNORA38B	0.051249554	1.036161981	0.654500063	0.964427933
ENSG00000221994	ZNF630	-0.039116768	-1.027484598	0.654614972	0.964427933
ENSG00000222532	MIR1468	0.042698931	1.030038978	0.654676904	0.964427933
ENSG00000134905	CARS2	-0.057526977	-1.040680329	0.654678703	0.964427933
ENSG00000112029	FBXO5	-0.044065062	-1.031014814	0.654864528	0.964427933
ENSG00000203877	RIPPLY2	0.054657672	1.038612628	0.654867452	0.964427933
ENSG00000250222		0.043871496	1.030876493	0.654873635	0.964427933
ENSG00000248697	TOX4P1	0.058044695	1.041053849	0.65496898	0.964427933
ENSG00000134597	RBMX2	0.057036588	1.04032665	0.655043366	0.964427933
ENSG00000184937	WT1	0.055880412	1.039493266	0.655148473	0.964427933
ENSG00000242169		-0.045725527	-1.03220214	0.655172699	0.964427933
ENSG00000143337	TOR1AIP1	-0.038204906	-1.026835377	0.655278938	0.964427933
ENSG00000138678	GPAT3	0.097710822	1.070074188	0.655307339	0.964427933
ENSG00000148950	IMMP1L	0.053986676	1.038129683	0.655447126	0.964479915
ENSG00000181284	TMEM102	0.059463707	1.042078317	0.655518088	0.964479915
ENSG00000183840	GPR39	0.045031358	1.031705604	0.655519963	0.964479915
ENSG00000227507	LTB	0.044070415	1.031018639	0.655594244	0.964505403
ENSG00000127533	F2RL3	-0.040758059	-1.028654187	0.655787733	0.96457279
ENSG00000184343	SRPK3	-0.057985743	-1.04101131	0.65594228	0.964693149
ENSG00000213237		0.060901514	1.043117382	0.655947834	0.964693149
ENSG00000261696		0.061261614	1.043377779	0.655971898	0.964693149
ENSG00000125975	C20orf173	0.043214908	1.030407435	0.656061247	0.964699221
ENSG00000118298	CA14	-0.159067498	-1.1165652	0.656315846	0.964699221
ENSG00000198028	ZNF560	0.045251138	1.031862786	0.656325764	0.964699221
ENSG00000204160	ZDHHC18	0.048658065	1.034302411	0.656477168	0.964699221
ENSG00000124091	GCNT7	-0.035272106	-1.024750083	0.656493347	0.964699221
ENSG00000141959	PFKL	-0.042200817	-1.029683401	0.656495291	0.964699221
ENSG00000188558	OR2G6	-0.044233803	-1.031135411	0.656531991	0.964699221
ENSG00000143194	MAEL	0.062346685	1.044162814	0.656736719	0.964699221
ENSG00000267882		-0.039239875	-1.027572279	0.656768933	0.964699221
ENSG00000144031	ANKRD53	0.05075974	1.03581025	0.656880172	0.964699221
ENSG00000004809	SLC22A16	-0.046442292	-1.03271509	0.65691809	0.964699221
ENSG00000259541		0.048876924	1.034459328	0.657041145	0.964699221
ENSG00000140254	DUOXA1	0.052271859	1.036896473	0.657078521	0.964699221
ENSG00000172318	B3GALT1	0.048896661	1.03447348	0.657114522	0.964699221
ENSG00000197428	OR51D1	-0.043241656	-1.030426539	0.657152895	0.964699221
ENSG00000187514	PTMA	-0.098707574	-1.070813754	0.657235739	0.964745718
ENSG00000225889		-0.040389914	-1.02839173	0.657398505	0.964829388
ENSG00000154478	GPR26	-0.139031286	-1.101165478	0.65750484	0.964838711
ENSG00000213903	LTB4R	0.044173294	1.031092164	0.657554968	0.964838711
ENSG00000137404	NRM	-0.067107823	-1.04761442	0.657788116	0.965016691
ENSG00000265733	SNORA74C-1	0.057226332	1.040463483	0.657852558	0.965016691
ENSG00000118762	PKD2	-0.043400682	-1.030540127	0.657864423	0.965016691
ENSG00000248578	NPM1P21	-0.042704367	-1.030042858	0.657919402	0.965016691
ENSG00000185860	CCDC190	0.101076362	1.072573387	0.658000366	0.965016691
ENSG00000163171	CDC42EP3	-0.045006056	-1.03168751	0.658186997	0.965132904
ENSG00000126351	THRA	-0.036435459	-1.025576748	0.658216527	0.965132904
ENSG00000262136		-0.047262778	-1.03330258	0.658285313	0.965132904
ENSG00000124731	TREM1	0.052626326	1.037151268	0.658411562	0.96517325
ENSG00000275714	HIST1H3A	-0.043113264	-1.030334841	0.65855017	0.96517325
ENSG00000115488	NEU2	-0.052704843	-1.037207716	0.658559214	0.96517325
ENSG00000261549		0.042329966	1.029775582	0.658566376	0.96517325
ENSG00000237232	ZNF295-AS1	-0.057784963	-1.040866443	0.658593484	0.96517325
ENSG00000233306	TRGV2	-0.047533926	-1.033496803	0.658629511	0.96517325
ENSG00000124831	LRRFIP1	-0.045435862	-1.031994915	0.658725907	0.96517325
ENSG00000181781	ODF3L2	0.054794493	1.038711132	0.658727562	0.96517325
ENSG00000160223	ICOSLG	-0.10153932	-1.072917628	0.658813182	0.96517325
ENSG00000265683	SYPL1P2	0.042343636	1.029785339	0.659096198	0.965328942
ENSG00000197587	DMBX1	0.038746934	1.027221236	0.659186717	0.965328942
ENSG00000205078	SYCE1L	-0.051837387	-1.036584256	0.659188992	0.965328942
ENSG00000168418	KCNG4	-0.047831099	-1.033709709	0.659261344	0.965328942
ENSG00000169679	BUB1	0.047679163	1.033600851	0.65941004	0.965328942
ENSG00000241106	HLA-DOB	-0.056521087	-1.039954989	0.65950664	0.965328942
ENSG00000213639	PPP1CB	0.042473436	1.029877994	0.659512329	0.965328942
ENSG00000176472	ZNF575	0.051219786	1.036140602	0.659652821	0.965328942
ENSG00000139842	CUL4A	0.038927038	1.027349481	0.659862201	0.96533231
ENSG00000124900	TRIM51	0.03776015	1.026518871	0.659980837	0.96533231
ENSG00000228804		0.0492368	1.034717403	0.659991639	0.96533231
ENSG00000198765	SYCP1	0.065139838	1.04618634	0.660039852	0.96533231
ENSG00000188984	AADACL3	-0.053085028	-1.037481081	0.660109121	0.96533231
ENSG00000186187	ZNRF1	0.046964133	1.033088704	0.660137079	0.96533231
ENSG00000227466		-0.038039143	-1.026717402	0.660144879	0.96533231
ENSG00000235218		0.066970698	1.047514851	0.660197366	0.96533231
ENSG00000131080	EDA2R	-0.051706283	-1.036490062	0.660201827	0.96533231
ENSG00000182580	EPHB3	0.040556418	1.028510426	0.660206986	0.96533231
ENSG00000164626	KCNK5	0.054569241	1.038548968	0.660353517	0.96533231
ENSG00000279730	SETD8P1	-0.040249018	-1.028291301	0.660392183	0.96533231
ENSG00000188176	SMTNL2	0.060970707	1.043167412	0.660400251	0.96533231
ENSG00000165238	WNK2	0.078027449	1.055573801	0.660531668	0.965375973
ENSG00000215712	TMEM242	-0.05295293	-1.03738609	0.660571112	0.965375973
ENSG00000167912		0.071589748	1.050874034	0.660622126	0.965375973
ENSG00000196475	GK2	-0.060984364	-1.043177287	0.66068611	0.965375973
ENSG00000162398	LEXM	-0.047438886	-1.033428722	0.660719696	0.965375973
ENSG00000197887	OR1S2	-0.064201922	-1.045506421	0.660721156	0.965375973
ENSG00000027644	INSRR	0.05004049	1.035293979	0.660864174	0.965500275
ENSG00000120235	IFNA6	0.035642623	1.025013295	0.660882341	0.965500275
ENSG00000163157	TMOD4	0.052704561	1.037207513	0.661010164	0.965550099
ENSG00000158497	HMHB1	-0.040529518	-1.028491248	0.661047714	0.965551488
ENSG00000213302		-0.041355621	-1.029080343	0.66115367	0.965551488
ENSG00000067048	DDX3Y	0.043923856	1.030913906	0.661169419	0.965551488
ENSG00000006715	VPS41	-0.050398943	-1.035551242	0.661227184	0.965551488
ENSG00000137392	CLPS	-0.050162209	-1.03538133	0.661478087	0.965747251
ENSG00000284070		0.051670983	1.036464701	0.66156497	0.965799307
ENSG00000197617	VN1R5	0.037441033	1.026291836	0.661652648	0.965839144
ENSG00000171855	IFNB1	-0.04387163	-1.030876588	0.661670616	0.965839144
ENSG00000156510	HKDC1	-0.044188645	-1.031103136	0.661694715	0.965839144
ENSG00000168995	SIGLEC7	0.038435202	1.026999302	0.66188341	0.965978518
ENSG00000207743	MIR495	0.056085073	1.039640739	0.661892672	0.965978518
ENSG00000205517	RGL3	0.048909864	1.034482948	0.661987835	0.965997105
ENSG00000197279	ZNF165	0.040571395	1.028521103	0.662154356	0.966127863
ENSG00000239827	SUGT1P3	-0.040324277	-1.028344944	0.662347922	0.96619958
ENSG00000237037	NDUFA6-AS1	0.051371871	1.036249834	0.662454126	0.96619958
ENSG00000231565	NEK2P2	0.048876357	1.034458922	0.662481979	0.966201814
ENSG00000176422	SPRYD4	-0.042020346	-1.029554603	0.662545444	0.966220647
ENSG00000100523	DDHD1	0.046680866	1.032885881	0.662653111	0.96634029
ENSG00000165171	METTL27	0.052653091	1.03717051	0.66286501	0.966440307
ENSG00000106799	TGFBR1	0.04583646	1.032281512	0.662990771	0.966492439
ENSG00000140836	ZFHX3	-0.040223997	-1.028273467	0.663046051	0.966492439
ENSG00000224383	PRR29	0.047550305	1.033508537	0.663080753	0.966492439
ENSG00000048028	USP28	-0.062119952	-1.043998726	0.663214501	0.966492439
ENSG00000174718	KIAA1551	-0.056716446	-1.040095821	0.663248729	0.966492439
ENSG00000171199	OPRPN	-0.040484647	-1.028459261	0.66336056	0.966492439
ENSG00000255450		0.061099652	1.043260653	0.663402197	0.966492439
ENSG00000111913	RIPOR2	0.053595393	1.037848163	0.6635515	0.966492439
ENSG00000229106	BTBD6P1	-0.064346995	-1.045611559	0.663559916	0.966492439
ENSG00000138182	KIF20B	-0.052595585	-1.037129168	0.663594571	0.966492439
ENSG00000100003	SEC14L2	0.102940846	1.073960435	0.663644486	0.966492439
ENSG00000173039	RELA	-0.048958805	-1.034518041	0.6636607	0.966492439
ENSG00000180871	CXCR2	-0.047810491	-1.033694943	0.663889431	0.966492439
ENSG00000105993	DNAJB6	-0.043151553	-1.030362186	0.663919866	0.966492439
ENSG00000125787	GNRH2	0.039211536	1.027552094	0.664016644	0.966492439
ENSG00000224789		-0.046416228	-1.032696433	0.66402608	0.966492439
ENSG00000172215	CXCR6	0.040284206	1.028316382	0.664331284	0.966492439
ENSG00000169717	ACTRT2	0.044733533	1.031492644	0.664351939	0.966492439
ENSG00000111432	FZD10	-0.042359285	-1.02979651	0.664427028	0.966492439
ENSG00000132357	CARD6	-0.045086222	-1.031744839	0.664490636	0.966492439
ENSG00000126500	FLRT1	-0.044249423	-1.031146575	0.664498247	0.966492439
ENSG00000088827	SIGLEC1	0.050543501	1.035655009	0.664514994	0.966492439
ENSG00000198975	MIRLET7A2	-0.041280368	-1.029026666	0.664569574	0.966492439
ENSG00000101255	TRIB3	-0.069627507	-1.04944569	0.664636237	0.966492439
ENSG00000231889	TRAF3IP2-AS1	-0.055833464	-1.039459439	0.664640534	0.966492439
ENSG00000257594	GALNT4	0.071656209	1.050922446	0.664761508	0.966492439
ENSG00000100095	SEZ6L	-0.059228103	-1.041908151	0.664788342	0.966492439
ENSG00000149050	ZNF214	0.043130947	1.03034747	0.664814031	0.966492439
ENSG00000146938	NLGN4X	0.036318442	1.025493567	0.664868271	0.966492439
ENSG00000265688	MAFG-AS1	-0.076990466	-1.054815346	0.66492899	0.966492439
ENSG00000250929	LINC01181	0.041175014	1.028951523	0.665016844	0.966492439
ENSG00000254221	PCDHGB1	0.038111156	1.026768653	0.665037106	0.966492439
ENSG00000237798		0.040108522	1.028191166	0.665072158	0.966492439
ENSG00000188559	RALGAPA2	-0.037457937	-1.026303861	0.665125394	0.966492439
ENSG00000267680	ZNF224	-0.072393246	-1.051459474	0.665130643	0.966492439
ENSG00000213578	CPLX3	-0.102846981	-1.073890564	0.665182849	0.966492439
ENSG00000095906	NUBP2	-0.056493732	-1.03993527	0.665212516	0.966492439
ENSG00000204950	LRRC10B	0.037772865	1.026527919	0.66521271	0.966492439
ENSG00000223803	RPS20P14	-0.054150216	-1.038247369	0.665214754	0.966492439
ENSG00000261040	WFDC21P	-0.060246278	-1.042643732	0.665260599	0.966492439
ENSG00000221763	MIR1289-1	0.038119016	1.026774246	0.665280199	0.966492439
ENSG00000220575	HTR5A-AS1	-0.041050703	-1.028862866	0.665309172	0.966492439
ENSG00000161551	ZNF577	0.045819931	1.032269686	0.665423222	0.966492439
ENSG00000251321	PCAT4	0.039803431	1.027973754	0.66549106	0.966492439
ENSG00000200089	SNORD114-31	0.03716747	1.026097249	0.665525663	0.966492439
ENSG00000172538	FAM170B	0.048414645	1.034127912	0.665641167	0.966570611
ENSG00000277357	NPAP1P7	-0.055540458	-1.039248351	0.665734549	0.966570611
ENSG00000257219	LINC02407	0.044036491	1.030994396	0.6657571	0.966570611
ENSG00000226432		-0.050556774	-1.035664537	0.665758928	0.966570611
ENSG00000226367	ST7-AS2	0.040970757	1.028805854	0.665880919	0.966636066
ENSG00000069248	NUP133	0.042197726	1.029681195	0.665943623	0.966652662
ENSG00000188613	NANOS1	0.043133141	1.030349036	0.666086619	0.966748581
ENSG00000167658	EEF2	-0.036273531	-1.025461644	0.666200495	0.966827885
ENSG00000113520	IL4	0.047256829	1.03329832	0.666333965	0.966863079
ENSG00000205403	CFI	-0.052531076	-1.037082796	0.666356948	0.966863079
ENSG00000114062	UBE3A	0.04589371	1.032322477	0.666522202	0.966863079
ENSG00000188368	PRR19	0.051331614	1.036220919	0.666588656	0.966863079
ENSG00000070729	CNGB1	0.047354788	1.033368483	0.666688419	0.966863079
ENSG00000233270	SNRPEP4	0.035681412	1.025040855	0.66669042	0.966863079
ENSG00000084734	GCKR	0.042903958	1.03018537	0.666745556	0.966863079
ENSG00000157625	TAB3	0.035655022	1.025022105	0.666852265	0.966863079
ENSG00000199390	SNORD114-7	-0.043048696	-1.030288729	0.6669827	0.966863079
ENSG00000178665	ZNF713	-0.046328571	-1.032633689	0.667016657	0.966863079
ENSG00000276759		-0.041681155	-1.029312574	0.667031212	0.966863079
ENSG00000153303	FRMD1	-0.04558087	-1.032098648	0.667044681	0.966863079
ENSG00000124104	SNX21	0.048775842	1.034386852	0.66714986	0.966863079
ENSG00000240990	HOXA11-AS	0.054486416	1.038489347	0.667177436	0.966863079
ENSG00000226510	UPK1A-AS1	0.05509144	1.03892495	0.667184607	0.966863079
ENSG00000233732	IGHV3OR16-10	-0.041786987	-1.029388084	0.667277707	0.966863079
ENSG00000198242	RPL23A	0.052532163	1.037083577	0.667301558	0.966863079
ENSG00000173894	CBX2	0.050864245	1.035885284	0.667392955	0.966863079
ENSG00000226855	RPSAP17	0.084190346	1.060092641	0.667432619	0.966863079
ENSG00000124217	MOCS3	0.049586273	1.03496808	0.667478342	0.966863079
ENSG00000112234	FBXL4	-0.038757136	-1.027228501	0.667493172	0.966863079
ENSG00000129450	SIGLEC9	-0.048054656	-1.033869903	0.667511124	0.966863079
ENSG00000226091	LINC00937	-0.04495568	-1.031651486	0.667606153	0.966863079
ENSG00000199088	MIR379	-0.044459478	-1.03129672	0.6676624	0.966863079
ENSG00000135517	MIP	-0.046466945	-1.032732737	0.667979023	0.966863079
ENSG00000197415	VEPH1	0.049903914	1.035195976	0.668018311	0.966863079
ENSG00000213420	GPC2	0.052631236	1.037154798	0.668035692	0.966863079
ENSG00000221055	MIR1302-3	0.04659276	1.032822804	0.668073717	0.966863079
ENSG00000105137	SYDE1	0.043606862	1.030687416	0.668204905	0.966863079
ENSG00000107036	RIC1	0.045922819	1.032343306	0.668268109	0.966863079
ENSG00000255552	LY6G6E	-0.051271954	-1.036178069	0.668325468	0.966907555
ENSG00000166246	C16orf71	0.046847575	1.033005242	0.66851968	0.966967518
ENSG00000089775	ZBTB25	-0.042227082	-1.029702147	0.668647907	0.967055517
ENSG00000259004	LINC02285	0.050501198	1.035624642	0.668658209	0.967055517
ENSG00000213096	ZNF254	-0.045445287	-1.032001657	0.668741874	0.967055517
ENSG00000205930	C21orf62-AS1	0.038747443	1.027221599	0.668839884	0.967055517
ENSG00000251692	PTX4	-0.053788935	-1.037987403	0.668866601	0.967055517
ENSG00000127318	IL22	-0.040323647	-1.028344495	0.66893042	0.967055517
ENSG00000162614	NEXN	0.04586036	1.032298614	0.668948832	0.967055517
ENSG00000227678		0.04731302	1.033338565	0.668993339	0.967058916
ENSG00000198967	OR10Z1	0.033698291	1.023632807	0.669083695	0.967135126
ENSG00000184156	KCNQ3	-0.065729642	-1.046614131	0.669364763	0.967135126
ENSG00000157766	ACAN	0.043312513	1.030477149	0.669372286	0.967135126
ENSG00000211727	TRBV7-6	-0.040557019	-1.028510854	0.669380818	0.967135126
ENSG00000105974	CAV1	0.042065716	1.029586981	0.669405934	0.967135126
ENSG00000240776		0.045318161	1.031910724	0.669462959	0.967135126
ENSG00000182271	TMIGD1	0.061570941	1.043601513	0.66947381	0.967135126
ENSG00000164187	LMBRD2	-0.038542152	-1.027075439	0.66948061	0.967135126
ENSG00000267319	SELENOKP1	0.048115532	1.033913529	0.669487484	0.967135126
ENSG00000202569	MIR146B	0.034521458	1.024217034	0.66952693	0.967135126
ENSG00000154124	OTULIN	-0.0488686	-1.03445336	0.669630928	0.967135126
ENSG00000186204	CYP4F12	0.052660281	1.037175678	0.669645441	0.967135126
ENSG00000213690		-0.05313019	-1.037513558	0.669661628	0.967135126
ENSG00000112337	SLC17A2	0.043029867	1.030275283	0.669858984	0.967138595
ENSG00000174738	NR1D2	0.052178682	1.036829508	0.669880268	0.967138595
ENSG00000102043	MTMR8	-0.061014561	-1.043199122	0.669950324	0.967138595
ENSG00000183287	CCBE1	0.052872332	1.037328136	0.669984103	0.967138595
ENSG00000231473	LINC00441	-0.051905337	-1.03663308	0.670186051	0.967138595
ENSG00000205559	CHKB-AS1	0.044037356	1.030995014	0.670204084	0.967138595
ENSG00000278013		-0.041388132	-1.029103533	0.670228274	0.967138595
ENSG00000116711	PLA2G4A	0.042153994	1.029649983	0.670419225	0.967138595
ENSG00000070731	ST6GALNAC2	0.035714082	1.025064067	0.670501906	0.967138595
ENSG00000018869	ZNF582	-0.053889512	-1.038059769	0.670511366	0.967138595
ENSG00000117971	CHRNB4	0.042591307	1.02996214	0.670539058	0.967138595
ENSG00000230208	IFNNP1	0.044385956	1.031244165	0.670577049	0.967138595
ENSG00000256235	SMIM3	-0.044535529	-1.031351086	0.670646325	0.967138595
ENSG00000205718	MBD3L4	-0.062427462	-1.044221278	0.670646423	0.967138595
ENSG00000138684	IL21	0.049757787	1.035091129	0.670708867	0.967138595
ENSG00000221230	MIR548L	-0.05219808	-1.036843449	0.670743021	0.967138595
ENSG00000137078	SIT1	0.045110537	1.031762228	0.670745956	0.967138595
ENSG00000259725		0.037023911	1.02599515	0.670788913	0.967138595
ENSG00000228843		-0.045218084	-1.031839145	0.670933913	0.967138595
ENSG00000176782	DEFB104A	0.038439824	1.027002593	0.671074713	0.967138595
ENSG00000198466	ZNF587	0.043413863	1.030549543	0.671157444	0.967163625
ENSG00000075884	ARHGAP15	-0.059132506	-1.041839113	0.671439507	0.967275749
ENSG00000120262	CCDC170	-0.043426315	-1.030558438	0.671480478	0.967275749
ENSG00000163909	HEYL	0.085501261	1.061056339	0.671488336	0.967275749
ENSG00000196900	TEX43	-0.039092462	-1.027467287	0.671740667	0.967345855
ENSG00000213232	PPP1R2P10	0.041343824	1.029071928	0.671949144	0.967345855
ENSG00000173585	CCR9	-0.035081117	-1.024614432	0.671962794	0.967345855
ENSG00000185561	TLCD2	-0.042738406	-1.030067161	0.672191381	0.967345855
ENSG00000173702	MUC13	-0.044287876	-1.031174059	0.672211934	0.967345855
ENSG00000177663	IL17RA	0.045806446	1.032260037	0.672215168	0.967345855
ENSG00000156959	LHFPL4	0.041188146	1.028960889	0.672264949	0.967345855
ENSG00000279484	KLHL30-AS1	-0.051006091	-1.035987137	0.672282755	0.967345855
ENSG00000120784	ZFP30	-0.052437478	-1.037015515	0.672306359	0.967345855
ENSG00000213113	TUBB8P8	-0.055516019	-1.039230746	0.672314704	0.967345855
ENSG00000237352	LINC01358	0.039657217	1.027869576	0.6723297	0.967345855
ENSG00000171469	ZNF561	-0.048951762	-1.034512991	0.672369531	0.967345855
ENSG00000233452	STXBP5-AS1	0.0389951	1.02739795	0.672434403	0.967345855
ENSG00000260455	NBAT1	-0.045297629	-1.031896038	0.672506805	0.967345855
ENSG00000101162	TUBB1	-0.049994781	-1.035261179	0.672553283	0.967345855
ENSG00000188243	COMMD6	0.041348024	1.029074923	0.672574852	0.967345855
ENSG00000111729	CLEC4A	0.037339424	1.026219556	0.672628194	0.967345855
ENSG00000150594	ADRA2A	-0.053158367	-1.037533822	0.672648393	0.967345855
ENSG00000217130		0.050571081	1.035674808	0.672652236	0.967345855
ENSG00000239005		-0.061511819	-1.043558747	0.672683399	0.967345855
ENSG00000166578	IQCD	-0.046761364	-1.032943515	0.672750736	0.967345855
ENSG00000115042	FAHD2A	0.061048043	1.043223333	0.672771715	0.967345855
ENSG00000157578	LCA5L	0.036246114	1.025442156	0.672782477	0.967345855
ENSG00000122787	AKR1D1	0.043356187	1.030508344	0.672868286	0.967345855
ENSG00000153822	KCNJ16	-0.037282522	-1.026179082	0.673050871	0.967345855
ENSG00000256849	TCP1P3	0.038979261	1.02738667	0.673073017	0.967345855
ENSG00000166451	CENPN	-0.058271788	-1.041217733	0.673260578	0.967345855
ENSG00000007314	SCN4A	0.035169235	1.024677016	0.673263571	0.967345855
ENSG00000171053	PATE1	-0.042775153	-1.030093399	0.673521298	0.967345855
ENSG00000199575	SNORD114-1	0.045292093	1.031892078	0.673534414	0.967345855
ENSG00000229286		-0.039947128	-1.028076149	0.673604607	0.967345855
ENSG00000149792	MRPL49	0.053537653	1.037806627	0.673631687	0.967345855
ENSG00000261097	LINC00563	0.039850184	1.028007068	0.67378814	0.967345855
ENSG00000259458		0.04377377	1.030806665	0.673822899	0.967345855
ENSG00000250754	LINC02436	-0.044363103	-1.03122783	0.673868937	0.967345855
ENSG00000178562	CD28	-0.040628637	-1.028561912	0.673896297	0.967345855
ENSG00000149531	FRG1BP	0.037352237	1.02622867	0.673911181	0.967345855
ENSG00000166268	MYRFL	-0.044724843	-1.031486431	0.674081449	0.967345855
ENSG00000221303	SNORA79	0.048547862	1.034223407	0.674134115	0.967345855
ENSG00000252695	MIR2276	-0.039927156	-1.028061917	0.674166698	0.967345855
ENSG00000035403	VCL	0.049777463	1.035105246	0.674187638	0.967345855
ENSG00000180423	HARBI1	-0.042567023	-1.029944803	0.674194755	0.967345855
ENSG00000260000		0.041529819	1.029204606	0.67420873	0.967345855
ENSG00000170509	HSD17B13	0.046726372	1.032918461	0.674228035	0.967345855
ENSG00000164751	PEX2	-0.040362124	-1.028371921	0.674233815	0.967345855
ENSG00000279419		-0.209401181	-1.156208178	0.674236263	0.967345855
ENSG00000186212	SOWAHB	0.053643427	1.037882718	0.674304801	0.967345855
ENSG00000131808	FSHB	-0.047643083	-1.033575002	0.67436184	0.967345855
ENSG00000185652	NTF3	0.046467776	1.032733332	0.674376681	0.967345855
ENSG00000174547	MRPL11	-0.036783642	-1.025824293	0.67440697	0.967345855
ENSG00000273344	PAXIP1-AS1	0.038557272	1.027086203	0.674552492	0.967345855
ENSG00000214336	FOXI3	-0.036076191	-1.025321385	0.674596581	0.967345855
ENSG00000236724		-0.046703393	-1.032902009	0.674628519	0.967345855
ENSG00000260476		-0.05043735	-1.03557881	0.674711234	0.967345855
ENSG00000204849	SPATA31A1	-0.043929565	-1.030917986	0.674720912	0.967345855
ENSG00000170166	HOXD4	-0.043233509	-1.03042072	0.674825412	0.967345855
ENSG00000105428	ZNRF4	0.040764102	1.028658496	0.674908986	0.967345855
ENSG00000221616	MIR548H4	0.055989182	1.03957164	0.674938396	0.967345855
ENSG00000196800	SPINK14	0.049002408	1.034549308	0.674999635	0.96739481
ENSG00000272650		-0.03679859	-1.025834922	0.675065063	0.96739481
ENSG00000128309	MPST	0.060499603	1.042826828	0.675232984	0.967481624
ENSG00000163155	LYSMD1	0.067579074	1.047956675	0.675236399	0.967481624
ENSG00000163568	AIM2	0.042152012	1.029648569	0.675426893	0.967641408
ENSG00000228979	PPIAP55	-0.042995996	-1.030251094	0.675665147	0.967781991
ENSG00000198218	QRICH1	0.043256878	1.030437411	0.675805464	0.967926335
ENSG00000280414		-0.045487188	-1.03203163	0.675946418	0.967932956
ENSG00000105198	LGALS13	-0.0426545	-1.030007255	0.675954301	0.967932956
ENSG00000121075	TBX4	0.033531706	1.023514617	0.676055396	0.967932956
ENSG00000171657	GPR82	-0.042486711	-1.02988747	0.67608559	0.967932956
ENSG00000085982	USP40	0.034245064	1.024020831	0.676434185	0.968010484
ENSG00000059378	PARP12	0.078545272	1.055952743	0.67650613	0.968010484
ENSG00000171195	MUC7	0.034192231	1.023983331	0.676513731	0.968010484
ENSG00000246582		0.052652517	1.037170097	0.676526762	0.968010484
ENSG00000204403	CASP12	0.047780514	1.033673466	0.676593826	0.968010484
ENSG00000284018	SSU72P5	0.039810145	1.027978538	0.676634486	0.968010484
ENSG00000036257	CUL3	0.06988147	1.049630444	0.676668465	0.968010484
ENSG00000137142	IGFBPL1	0.043173608	1.030377938	0.676726287	0.968010484
ENSG00000153930	ANKFN1	-0.045734356	-1.032208457	0.676835313	0.968044637
ENSG00000117983	MUC5B	-0.038641536	-1.027146194	0.676940925	0.968081749
ENSG00000188716	DUPD1	0.045167173	1.031802733	0.677373647	0.968183155
ENSG00000115138	POMC	0.05674592	1.04011707	0.677436095	0.968183155
ENSG00000198972	MIRLET7E	-0.045884023	-1.032315545	0.677551272	0.968183155
ENSG00000275221	HIST1H2AK	0.037574915	1.02638708	0.677552872	0.968183155
ENSG00000088035	ALG6	0.037077175	1.02603303	0.677697272	0.968183155
ENSG00000240216	CPHL1P	-0.049180359	-1.034676924	0.677699783	0.968183155
